"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"0500000US06083","Santa Barbara County, California","141635","983","86740","1748","79.6","0.5","80745","1725","29.7","0.7","33963","2261","27.5","0.5","16595","253","3.6","0.3","8840","550","2.6","0.3","5424","554","17.4","0.5","29025","1560","91373","1206","98917","2387","13.1","0.7","74610","6355","31.0","1.1","84936","6036","32.9","1.1","121803","4173","9.4","0.6","78537","5198","10.2","0.6","120166","5194","3.4","0.4","91098","10118","419793","*****","30330","592","76.4","0.8","33502","694","1.8","0.1","25336","2713","1.0","0.1","25176","6815","5.0","0.1","28465","2085","0.2","0.1","25971","7277","11.9","0.8","16789","1113","3.7","0.3","15014","1456","41.9","*****","15500","471","48.8","0.1","43951","1023","29.0","(X)","(X)","(X)","28.1","(X)","(X)","(X)","22.5","(X)","(X)","(X)",
"0500000US06085","Santa Clara County, California","599652","1905","116722","1015","85.0","0.2","117454","970","33.0","0.4","22230","1024","21.0","0.2","17125","163","4.0","0.2","9862","258","2.3","0.1","6146","326","13.5","0.2","27003","654","424623","2419","130405","1170","9.7","0.2","64651","2921","32.8","0.5","105532","1870","34.9","0.6","172229","2005","9.8","0.3","101622","3153","8.8","0.2","164998","3479","4.0","0.2","122932","4461","1762754","*****","40698","334","50.9","0.3","46504","515","2.6","0.1","29125","1562","0.6","0.1","25942","2554","31.8","0.1","41908","598","0.4","0.1","26845","3522","9.7","0.3","18871","534","4.1","0.2","21588","1214","26.6","*****","19853","408","35.9","0.1","57222","641","26.9","(X)","(X)","(X)","27.9","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"0500000US06087","Santa Cruz County, California","93834","758","89277","1788","81.2","0.7","87011","1763","32.2","0.8","24279","2526","24.6","0.6","15504","367","4.2","0.5","8843","502","2.3","0.4","5218","625","15.7","0.6","26766","1470","58859","944","103638","2386","11.3","0.8","62080","6138","31.9","1.4","84582","5150","34.3","1.3","132557","4503","9.3","0.9","83000","7092","10.2","0.9","135104","7654","3.0","0.4","88373","8017","259402","*****","32975","630","82.6","0.7","35305","659","1.0","0.1","29355","6076","0.5","0.1","33300","7489","4.2","0.2","35497","4440","0.2","0.1","27623","8849","7.7","0.7","14096","864","3.9","0.3","19465","2561","31.4","*****","15637","535","60.2","0.1","42599","809","26.6","(X)","(X)","(X)","26.0","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"0500000US06089","Shasta County, California","69147","817","58926","1302","68.9","1.0","60171","1707","21.5","1.0","14383","1883","37.0","1.0","16173","386","8.6","0.8","9384","603","4.3","0.5","6073","640","21.8","0.9","22719","1275","45780","871","69365","1817","23.3","1.1","40773","2819","33.9","1.3","56112","2510","28.8","1.3","97217","4111","7.0","0.8","66726","6523","5.4","0.6","122866","7840","1.7","0.4","96059","11721","177231","*****","23691","539","87.9","0.5","24763","587","0.9","0.1","15836","7750","2.2","0.3","17993","3431","2.6","0.2","18854","2926","0.2","0.1","22860","9265","1.9","0.4","15189","2341","4.3","0.5","13150","2904","8.3","*****","14867","1862","82.7","0.1","25425","623","22.7","(X)","(X)","(X)","21.9","(X)","(X)","(X)","17.3","(X)","(X)","(X)",
"0500000US06091","Sierra County, California","1328","129","56825","8846","70.5","9.8","55697","8183","23.1","7.4","13808","5655","42.2","7.2","14354","1964","13.3","7.0","6464","1889","4.4","3.6","4086","1122","30.3","8.2","21335","4965","815","142","67467","9659","16.0","9.3","33301","10133","40.5","12.8","53718","9554","34.7","11.3","102836","14692","6.1","5.6","37376","33584","2.7","2.4","88991","6327","0.0","4.5","-","**","3277","175","26137","3255","92.5","2.8","27401","3421","1.2","1.1","11497","17224","0.3","0.5","N","N","0.1","0.2","N","N","0.0","1.1","-","**","5.5","2.5","7780","5072","0.5","0.6","N","N","7.5","1.8","11057","7155","90.6","2.2","27529","3579","34.2","(X)","(X)","(X)","37.1","(X)","(X)","(X)","26.5","(X)","(X)","(X)",
"0500000US06093","Siskiyou County, California","19782","418","50121","2197","67.0","1.9","48152","2023","25.7","1.9","16146","6006","39.7","1.4","14761","423","10.3","1.5","9993","812","5.1","1.0","5391","963","22.7","1.4","20861","2233","12389","435","58715","2345","24.6","2.2","34583","3619","30.7","2.5","51010","4383","30.5","2.0","78091","3638","8.2","1.4","61168","6467","4.9","1.1","100006","9777","1.2","0.5","74541","22525","44687","*****","22335","950","87.1","0.6","23520","1063","1.2","0.2","16934","5635","2.9","0.4","11987","1807","1.3","0.2","16572","4450","0.3","0.1","8949","4013","1.2","0.4","18460","5541","6.1","0.8","13974","1895","10.2","*****","15190","1613","79.9","0.1","24261","1138","26.1","(X)","(X)","(X)","27.8","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"0500000US06095","Solano County, California","139312","1037","84603","949","82.4","0.5","83291","1161","21.4","0.7","13983","1381","25.3","0.5","15356","287","4.8","0.4","9154","384","3.2","0.4","4514","410","22.4","0.6","27104","1098","99800","1081","94016","1362","11.2","0.6","52988","3955","32.4","1.1","71745","2199","31.6","1.2","118162","2787","10.8","0.6","86267","3578","10.6","0.7","135132","5023","3.4","0.4","113573","7418","411620","*****","29367","357","52.1","0.6","34815","660","14.6","0.3","24945","1150","0.6","0.1","27855","5378","14.4","0.3","29189","967","0.8","0.1","30080","4035","10.5","0.6","17751","884","7.1","0.4","15927","1230","23.6","*****","18122","500","41.2","0.1","38949","770","27.8","(X)","(X)","(X)","28.0","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"0500000US06097","Sonoma County, California","184170","1049","84011","1421","79.4","0.5","82230","1491","30.9","0.7","21326","1480","28.2","0.4","16517","294","3.7","0.3","9899","618","2.1","0.2","5534","684","18.9","0.5","26683","849","116736","1543","98470","1985","12.8","0.5","64058","2718","31.3","0.9","80068","4250","34.3","0.9","124659","3184","9.8","0.6","82464","4036","8.8","0.5","132022","5176","3.0","0.4","91383","6307","478551","*****","33119","509","81.6","0.4","35772","601","1.5","0.1","22656","2284","1.2","0.1","22808","6985","4.0","0.1","30547","1800","0.3","0.1","29949","6131","7.9","0.4","16643","932","3.4","0.3","19588","2254","24.3","*****","16538","614","66.9","0.1","39963","729","24.9","(X)","(X)","(X)","24.8","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"0500000US06099","Stanislaus County, California","164933","1039","65754","965","79.2","0.6","66711","954","16.1","0.5","14207","1766","27.0","0.5","15234","259","6.8","0.4","9442","275","4.9","0.4","5754","349","16.0","0.6","21927","978","122902","1275","72289","1154","14.2","0.6","37775","3302","34.3","0.9","55196","1940","29.1","0.9","98723","2473","9.6","0.6","64034","2516","9.4","0.6","104695","3896","3.4","0.4","96865","7049","512469","*****","21820","300","76.4","0.7","23335","417","2.9","0.1","17053","1405","1.0","0.2","20578","3266","5.2","0.2","23648","1807","0.7","0.1","17834","3540","9.6","0.6","14237","715","4.2","0.3","13487","1917","41.3","*****","13337","267","47.4","0.1","29500","613","29.7","(X)","(X)","(X)","29.8","(X)","(X)","(X)","20.5","(X)","(X)","(X)",
"0500000US06101","Sutter County, California","31668","347","64889","2030","78.0","1.2","64499","2311","21.5","1.5","11297","1639","30.6","1.8","14546","530","7.9","1.0","8940","693","5.1","0.9","5793","759","19.9","1.5","22484","1919","23644","510","71181","2612","14.2","1.3","38452","3715","33.4","1.9","54747","2992","31.3","1.8","95583","5025","8.2","1.3","64090","5950","9.3","1.4","99062","9873","3.7","0.9","84295","11226","94192","*****","22464","725","65.8","1.3","26122","971","1.9","0.2","26412","4792","1.5","0.4","15461","2948","13.8","0.5","16450","2256","0.3","0.1","22407","12143","10.9","1.2","13746","1466","5.8","0.7","12174","1814","28.3","*****","12675","718","51.2","0.2","29917","1172","24.7","(X)","(X)","(X)","25.3","(X)","(X)","(X)","17.0","(X)","(X)","(X)",
"0500000US06103","Tehama County, California","23810","383","53244","2442","68.1","1.6","54826","3052","19.6","1.6","16478","4748","37.8","1.5","15110","507","11.5","1.4","9198","734","5.4","1.2","4605","1006","20.6","1.6","18868","1759","15931","408","60851","3342","23.4","2.1","36032","3878","33.8","2.5","46206","3539","29.2","2.4","82479","4354","6.9","1.4","57384","9394","5.7","1.2","125902","35022","1.1","0.5","151379","103739","62985","*****","20689","1065","85.1","1.2","22035","1189","0.7","0.2","11404","5802","2.3","0.5","13398","2346","1.2","0.2","24486","14054","0.1","0.1","22119","10436","6.6","1.1","11555","1847","4.0","0.5","11652","1727","21.4","*****","11381","991","72.4","0.1","23871","1371","29.0","(X)","(X)","(X)","28.8","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"0500000US06105","Trinity County, California","5731","251","51881","3509","62.4","3.6","46754","4139","28.2","4.1","15226","5184","44.8","3.2","15760","965","7.8","2.1","7651","1157","3.2","1.1","5946","2113","34.0","3.4","23020","3943","3509","274","59075","4781","30.5","4.6","41247","5296","34.9","4.0","53809","9283","21.7","4.9","86903","10687","8.2","3.5","57346","23463","4.2","2.4","90273","45321","0.6","0.4","69243","13272","13711","*****","22551","1569","89.0","0.7","23509","1681","0.4","0.2","3649","6535","1.7","0.7","16161","3810","1.2","0.2","15380","6571","0.3","0.3","18618","12687","0.9","0.7","24546","8833","6.5","0.8","13432","3051","6.7","*****","18016","6059","83.5","0.3","23968","1776","21.6","(X)","(X)","(X)","21.8","(X)","(X)","(X)","16.6","(X)","(X)","(X)",
"0500000US06107","Tulare County, California","128324","761","58931","975","81.5","0.6","58083","993","12.5","0.6","17788","2532","25.7","0.7","14738","285","7.0","0.5","9256","504","7.3","0.5","5298","312","13.6","0.5","21270","961","100840","1053","62360","1118","13.2","0.6","34202","2710","35.1","1.1","47771","1659","28.1","1.1","83842","2211","10.9","0.7","58274","3175","9.2","0.6","93979","5046","3.5","0.4","72323","4595","436234","*****","17986","280","78.7","0.8","19130","338","1.6","0.1","14993","2322","1.3","0.2","14152","1761","3.5","0.1","19554","1710","0.1","0.1","19700","7773","11.6","0.7","12267","588","3.2","0.4","12037","1062","59.8","*****","11574","264","33.4","0.1","29467","652","35.4","(X)","(X)","(X)","35.3","(X)","(X)","(X)","25.1","(X)","(X)","(X)",
"0500000US06109","Tuolumne County, California","22157","512","63178","2540","66.3","1.9","59547","3657","30.2","2.1","17166","2366","44.9","1.7","15891","604","6.3","1.0","9778","1243","4.5","1.1","4851","1031","30.3","2.0","26884","2916","14391","547","74751","3906","26.8","2.4","51158","4236","30.5","2.8","61978","6333","29.4","2.6","101606","7739","6.0","1.2","70253","12556","5.8","1.4","117216","16047","1.5","0.7","83388","10848","55736","*****","26084","1040","87.0","1.2","28349","1241","2.1","0.3","10055","8771","1.8","0.3","17859","3999","1.1","0.2","21923","7393","0.1","0.1","13277","8791","4.1","1.2","7403","1723","3.8","0.7","8772","2695","10.5","*****","15696","2972","81.5","0.9","28705","1350","26.0","(X)","(X)","(X)","26.0","(X)","(X)","(X)","18.8","(X)","(X)","(X)",
"0500000US06111","Ventura County, California","264982","1014","97940","1105","82.9","0.4","96916","1116","28.3","0.5","21355","1390","25.8","0.4","16587","245","3.7","0.2","8982","370","2.5","0.2","5478","394","18.1","0.4","26587","704","196174","1558","108131","1398","10.4","0.4","57629","2127","30.9","0.7","92473","2589","32.2","0.7","133849","2809","10.0","0.5","92733","5053","11.6","0.4","136782","4184","4.8","0.3","109543","5255","815745","*****","32740","387","70.9","0.6","36738","505","1.8","0.1","30394","2508","1.1","0.2","22618","3587","6.9","0.1","37151","1546","0.2","0.1","35802","7699","15.2","0.6","16900","667","4.0","0.2","18020","1335","39.7","*****","17326","379","49.3","0.1","44958","681","24.3","(X)","(X)","(X)","24.6","(X)","(X)","(X)","17.6","(X)","(X)","(X)",
"0500000US06113","Yolo County, California","69860","764","79168","2022","83.0","0.8","76791","1832","26.4","0.9","16477","3987","20.8","0.7","15644","429","5.0","0.5","9576","663","3.0","0.4","5076","526","16.1","0.9","27299","1662","43299","792","96129","2978","10.7","0.9","54939","7324","32.5","1.6","73589","7742","38.0","1.6","121396","4181","7.8","1.0","79851","7103","8.2","0.9","142030","10565","2.8","0.6","82105","10457","198889","*****","28631","729","66.7","1.0","33574","1111","2.5","0.2","24398","3539","1.2","0.3","17470","2846","12.9","0.4","20628","1399","0.6","0.1","23202","5828","10.3","0.9","17169","1285","5.7","0.5","14525","1733","29.8","*****","16717","712","50.3","0.1","38974","1367","22.9","(X)","(X)","(X)","21.4","(X)","(X)","(X)","16.2","(X)","(X)","(X)",
"0500000US06115","Yuba County, California","23885","492","59063","2197","77.8","1.7","57157","2279","17.9","1.7","11536","3520","31.0","1.6","14482","596","9.5","1.2","10551","1005","7.9","1.5","5180","579","20.2","1.7","20502","1831","17327","594","63655","2490","14.3","1.7","33857","3767","36.2","2.6","50091","3344","29.6","2.4","85703","5781","10.2","1.5","65627","9441","6.5","1.3","100448","9789","3.1","0.9","64687","7757","71817","*****","20046","716","69.7","1.2","22138","748","2.6","0.4","24839","11458","2.0","0.5","16110","3379","7.0","0.5","16661","3525","0.3","0.1","11717","11284","11.5","1.3","13908","2265","6.9","1.0","12203","2315","24.6","*****","13560","1199","58.9","0.3","23655","825","19.7","(X)","(X)","(X)","20.2","(X)","(X)","(X)","13.7","(X)","(X)","(X)",
