year,county_clean,ed_admissions,ed_visits,ed_total,ed_admit_share,county_name_clean,fips5,population,ed_visits_per_1k,ed_admits_per_1k,log_ed_visits_per_1k
2014,TRINITY,334.0,4371.0,4705.0,0.07098831030818278,TRINITY,06105,,,,
2014,TULARE,17852.0,137736.0,155588.0,0.11473892588117336,TULARE,06107,,,,
2014,TUOLUMNE,3546.0,27552.0,31098.0,0.11402662550646343,TUOLUMNE,06109,,,,
2014,VENTURA,32948.0,221163.0,254111.0,0.12965987304760518,VENTURA,06111,,,,
2014,YOLO,3429.0,43606.0,47035.0,0.07290315722334431,YOLO,06113,,,,
2014,YUBA,7876.0,45814.0,53690.0,0.14669398398211958,YUBA,06115,,,,
2015,ALAMEDA,72626.0,565970.0,638596.0,0.11372761495530821,ALAMEDA,06001,,,,
2015,AMADOR,1943.0,20422.0,22365.0,0.08687681645428125,AMADOR,06005,,,,
2015,BUTTE,24719.0,101574.0,126293.0,0.1957273958176621,BUTTE,06007,,,,
2015,CALAVERAS,874.0,11272.0,12146.0,0.07195784620451177,CALAVERAS,06009,,,,
2015,COLUSA,440.0,6907.0,7347.0,0.05988838981897373,COLUSA,06011,,,,
2015,CONTRA COSTA,47845.0,319015.0,366860.0,0.1304175979937851,CONTRA COSTA,06013,,,,
2015,DEL NORTE,1634.0,19258.0,20892.0,0.07821175569596017,DEL NORTE,06015,,,,
2015,EL DORADO,5383.0,43574.0,48957.0,0.10995363277978634,EL DORADO,06017,,,,
2015,FRESNO,47757.0,278770.0,326527.0,0.1462574304728246,FRESNO,06019,,,,
2015,GLENN,206.0,5588.0,5794.0,0.035554021401449774,GLENN,06021,,,,
2015,HUMBOLDT,6668.0,58277.0,64945.0,0.10267149126183694,HUMBOLDT,06023,,,,
2015,IMPERIAL,6462.0,90727.0,97189.0,0.06648900595746432,IMPERIAL,06025,,,,
2015,INYO,635.0,9362.0,9997.0,0.06351905571671501,INYO,06027,,,,
2015,KERN,37951.0,318630.0,356581.0,0.10643023604734969,KERN,06029,,,,
2015,KINGS,7351.0,114601.0,121952.0,0.06027781422198898,KINGS,06031,,,,
2015,LAKE,2272.0,38870.0,41142.0,0.055223372709153666,LAKE,06033,,,,
2015,LASSEN,790.0,10917.0,11707.0,0.06748099427692833,LASSEN,06035,,,,
2015,LOS ANGELES,544261.0,3010220.0,3554481.0,0.15311968188886085,LOS ANGELES,06037,,,,
2015,MADERA,10985.0,149922.0,160907.0,0.06826924869645198,MADERA,06039,,,,
2015,MARIN,9440.0,68929.0,78369.0,0.12045579246896095,MARIN,06041,,,,
2015,MARIPOSA,159.0,5844.0,6003.0,0.026486756621689155,MARIPOSA,06043,,,,
2015,MENDOCINO,3528.0,46394.0,49922.0,0.07067024558310965,MENDOCINO,06045,,,,
2015,MERCED,7461.0,97736.0,105197.0,0.07092407578162875,MERCED,06047,,,,
2015,MODOC,163.0,4670.0,4833.0,0.033726463894061656,MODOC,06049,,,,
2015,MONO,319.0,8149.0,8468.0,0.03767123287671233,MONO,06051,,,,
2015,MONTEREY,18856.0,157135.0,175991.0,0.1071418424805814,MONTEREY,06053,,,,
2015,NAPA,4731.0,34733.0,39464.0,0.11988141090614231,NAPA,06055,,,,
2015,NEVADA,4814.0,39114.0,43928.0,0.10958841741030778,NEVADA,06057,,,,
2015,ORANGE,149975.0,815438.0,965413.0,0.15534802203823647,ORANGE,06059,,,,
2015,PLACER,22766.0,176873.0,199639.0,0.11403583468160029,PLACER,06061,,,,
2015,PLUMAS,672.0,10256.0,10928.0,0.06149341142020498,PLUMAS,06063,,,,
2015,RIVERSIDE,112504.0,743201.0,855705.0,0.1314752163420805,RIVERSIDE,06065,,,,
2015,SACRAMENTO,77975.0,536549.0,614524.0,0.12688682622647773,SACRAMENTO,06067,,,,
2015,SAN BENITO,1303.0,17156.0,18459.0,0.07058887263665421,SAN BENITO,06069,,,,
2015,SAN BERNARDINO,109096.0,762508.0,871604.0,0.12516693360746395,SAN BERNARDINO,06071,,,,
2015,SAN DIEGO,156323.0,857147.0,1013470.0,0.15424531559888305,SAN DIEGO,06073,,,,
2015,SAN FRANCISCO,45126.0,245771.0,290897.0,0.1551270724689495,SAN FRANCISCO,06075,,,,
2015,SAN JOAQUIN,37846.0,306002.0,343848.0,0.11006607570787091,SAN JOAQUIN,06077,,,,
2015,SAN LUIS OBISPO,9770.0,95697.0,105467.0,0.09263561113902927,SAN LUIS OBISPO,06079,,,,
2015,SAN MATEO,24604.0,187617.0,212221.0,0.11593574622681073,SAN MATEO,06081,,,,
2015,SANTA BARBARA,17817.0,159228.0,177045.0,0.10063543166991443,SANTA BARBARA,06083,,,,
2015,SANTA CLARA,80305.0,499681.0,579986.0,0.1384602386954168,SANTA CLARA,06085,,,,
2015,SANTA CRUZ,10702.0,72680.0,83382.0,0.1283490441582116,SANTA CRUZ,06087,,,,
2015,SHASTA,13273.0,94383.0,107656.0,0.12329085234450472,SHASTA,06089,,,,
2015,SISKIYOU,1651.0,21350.0,23001.0,0.07177948784835442,SISKIYOU,06093,,,,
2015,SOLANO,18085.0,191177.0,209262.0,0.08642276189656985,SOLANO,06095,,,,
2015,SONOMA,18969.0,152098.0,171067.0,0.11088637785195274,SONOMA,06097,,,,
2015,STANISLAUS,33538.0,239370.0,272908.0,0.12289123074442669,STANISLAUS,06099,,,,
2015,TEHAMA,1921.0,30568.0,32489.0,0.059127704761611624,TEHAMA,06103,,,,
2015,TRINITY,307.0,5048.0,5355.0,0.05732959850606909,TRINITY,06105,,,,
2015,TULARE,19472.0,144199.0,163671.0,0.11897037349316616,TULARE,06107,,,,
2015,TUOLUMNE,3397.0,30146.0,33543.0,0.1012729928748174,TUOLUMNE,06109,,,,
2015,VENTURA,36038.0,237117.0,273155.0,0.13193241932236277,VENTURA,06111,,,,
2015,YOLO,4123.0,47730.0,51853.0,0.07951323934970012,YOLO,06113,,,,
2015,YUBA,7543.0,52146.0,59689.0,0.1263716932768182,YUBA,06115,,,,
2016,ALAMEDA,73192.0,574350.0,647542.0,0.11303050612933215,ALAMEDA,06001,,,,
2016,AMADOR,1860.0,22002.0,23862.0,0.07794820216243399,AMADOR,06005,,,,
2016,BUTTE,25763.0,105393.0,131156.0,0.19643020525176128,BUTTE,06007,,,,
2016,CALAVERAS,845.0,12469.0,13314.0,0.06346702718942467,CALAVERAS,06009,,,,
2016,COLUSA,86.0,2118.0,2204.0,0.03901996370235935,COLUSA,06011,,,,
2016,CONTRA COSTA,43877.0,316931.0,360808.0,0.12160761402186204,CONTRA COSTA,06013,,,,
2016,DEL NORTE,1632.0,19705.0,21337.0,0.07648685382199934,DEL NORTE,06015,,,,
2016,EL DORADO,5359.0,43225.0,48584.0,0.11030380372138976,EL DORADO,06017,,,,
2016,FRESNO,49502.0,276939.0,326441.0,0.15164149111171696,FRESNO,06019,,,,
2016,GLENN,203.0,6520.0,6723.0,0.03019485348802618,GLENN,06021,,,,
2016,HUMBOLDT,7212.0,59770.0,66982.0,0.1076707175061957,HUMBOLDT,06023,,,,
2016,IMPERIAL,6629.0,90303.0,96932.0,0.06838814839268766,IMPERIAL,06025,,,,
2016,INYO,617.0,10426.0,11043.0,0.0558724984152857,INYO,06027,,,,
2016,KERN,38206.0,329727.0,367933.0,0.1038395577455678,KERN,06029,,,,
2016,KINGS,7410.0,117483.0,124893.0,0.05933078715380365,KINGS,06031,,,,
2016,LAKE,2404.0,39850.0,42254.0,0.056894021867752165,LAKE,06033,,,,
2016,LASSEN,633.0,11289.0,11922.0,0.053095118268746855,LASSEN,06035,,,,
2016,LOS ANGELES,544427.0,3136727.0,3681154.0,0.14789574138979245,LOS ANGELES,06037,,,,
2016,MADERA,10225.0,151155.0,161380.0,0.06335977196678647,MADERA,06039,,,,
2016,MARIN,9644.0,68982.0,78626.0,0.12265662757866355,MARIN,06041,,,,
2016,MARIPOSA,139.0,6036.0,6175.0,0.022510121457489877,MARIPOSA,06043,,,,
2016,MENDOCINO,3430.0,49784.0,53214.0,0.06445672191528545,MENDOCINO,06045,,,,
2016,MERCED,9024.0,95043.0,104067.0,0.08671336734988036,MERCED,06047,,,,
2016,MODOC,146.0,4450.0,4596.0,0.03176675369886858,MODOC,06049,,,,
2016,MONO,400.0,9153.0,9553.0,0.041871663351826655,MONO,06051,,,,
2016,MONTEREY,20665.0,155688.0,176353.0,0.11717974743837643,MONTEREY,06053,,,,
2016,NAPA,5155.0,33307.0,38462.0,0.13402839165930008,NAPA,06055,,,,
2016,NEVADA,4862.0,39879.0,44741.0,0.10866990009163854,NEVADA,06057,,,,
2016,ORANGE,152402.0,832740.0,985142.0,0.15470054063272096,ORANGE,06059,,,,
2016,PLACER,25633.0,186690.0,212323.0,0.12072644037621925,PLACER,06061,,,,
2016,PLUMAS,644.0,11286.0,11930.0,0.053981559094719196,PLUMAS,06063,,,,
2016,RIVERSIDE,114094.0,777343.0,891437.0,0.12798885395154116,RIVERSIDE,06065,,,,
2016,SACRAMENTO,77495.0,548237.0,625732.0,0.12384695045163105,SACRAMENTO,06067,,,,
2016,SAN BENITO,1386.0,18314.0,19700.0,0.07035532994923858,SAN BENITO,06069,,,,
2016,SAN BERNARDINO,112434.0,774930.0,887364.0,0.12670561347992482,SAN BERNARDINO,06071,,,,
2016,SAN DIEGO,156633.0,858361.0,1014994.0,0.15431913883234777,SAN DIEGO,06073,,,,
2016,SAN FRANCISCO,45121.0,247249.0,292370.0,0.15432841946848172,SAN FRANCISCO,06075,,,,
2016,SAN JOAQUIN,38581.0,326636.0,365217.0,0.10563856556512977,SAN JOAQUIN,06077,,,,
2016,SAN LUIS OBISPO,9942.0,97041.0,106983.0,0.0929306525335801,SAN LUIS OBISPO,06079,,,,
2016,SAN MATEO,23836.0,187877.0,211713.0,0.11258637872969539,SAN MATEO,06081,,,,
2016,SANTA BARBARA,17475.0,158988.0,176463.0,0.0990292582581051,SANTA BARBARA,06083,,,,
2016,SANTA CLARA,81015.0,501310.0,582325.0,0.13912334177649938,SANTA CLARA,06085,,,,
2016,SANTA CRUZ,10232.0,74329.0,84561.0,0.12100140726812597,SANTA CRUZ,06087,,,,
2016,SHASTA,14057.0,91683.0,105740.0,0.13293928503877436,SHASTA,06089,,,,
2016,SISKIYOU,1594.0,21673.0,23267.0,0.06850904714832166,SISKIYOU,06093,,,,
2016,SOLANO,19419.0,193186.0,212605.0,0.09133839749770702,SOLANO,06095,,,,
2016,SONOMA,19411.0,161368.0,180779.0,0.10737419722423512,SONOMA,06097,,,,
2016,STANISLAUS,33066.0,242416.0,275482.0,0.12002962081007107,STANISLAUS,06099,,,,
2016,TEHAMA,2020.0,30473.0,32493.0,0.06216723602006586,TEHAMA,06103,,,,
2016,TRINITY,289.0,4586.0,4875.0,0.05928205128205128,TRINITY,06105,,,,
2016,TULARE,19973.0,137561.0,157534.0,0.12678532888138433,TULARE,06107,,,,
2016,TUOLUMNE,3268.0,30120.0,33388.0,0.09787947765664311,TUOLUMNE,06109,,,,
2016,VENTURA,36947.0,233514.0,270461.0,0.13660749609000927,VENTURA,06111,,,,
2016,YOLO,4451.0,49769.0,54220.0,0.08209147915898192,YOLO,06113,,,,
2016,YUBA,8021.0,58653.0,66674.0,0.12030176680565138,YUBA,06115,,,,
2017,ALAMEDA,74336.0,573109.0,647445.0,0.11481438577794253,ALAMEDA,06001,,,,
2017,AMADOR,1887.0,21986.0,23873.0,0.07904327064047251,AMADOR,06005,,,,
2017,BUTTE,27124.0,105169.0,132293.0,0.20502974458210185,BUTTE,06007,,,,
2017,CALAVERAS,770.0,12196.0,12966.0,0.059386086688261605,CALAVERAS,06009,,,,
2017,COLUSA,34.0,0.0,34.0,1.0,COLUSA,06011,,,,
2017,CONTRA COSTA,45835.0,317150.0,362985.0,0.12627243550008954,CONTRA COSTA,06013,,,,
2017,DEL NORTE,1741.0,18575.0,20316.0,0.08569600315022642,DEL NORTE,06015,,,,
2017,EL DORADO,5146.0,41908.0,47054.0,0.10936370978025248,EL DORADO,06017,,,,
2017,FRESNO,55242.0,294700.0,349942.0,0.15786044544524522,FRESNO,06019,,,,
