year,county_name,ed_admissions,ed_visits,ed_facility_count,ed_admit_rate,ed_visits_per_facility
2016,SAN LUIS OBISPO,9942.0,97041.0,4,0.10245154110118404,24260.25
2016,SAN MATEO,23836.0,187877.0,7,0.12687023957163462,26839.571428571428
2016,SANTA BARBARA,17475.0,158988.0,5,0.1099139557702468,31797.6
2016,SANTA CLARA,81015.0,501310.0,9,0.16160659073228142,55701.11111111111
2016,SANTA CRUZ,10232.0,74329.0,2,0.13765824913559982,37164.5
2016,SHASTA,14057.0,91683.0,3,0.15332177175703238,30561.0
2016,SISKIYOU,1594.0,21673.0,2,0.07354773220135653,10836.5
2016,SOLANO,19419.0,193186.0,4,0.10051970639694388,48296.5
2016,SONOMA,19411.0,161368.0,7,0.12029026820683159,23052.571428571428
2016,STANISLAUS,33066.0,242416.0,4,0.13640188766418057,60604.0
2016,TEHAMA,2020.0,30473.0,1,0.06628818954484297,30473.0
2016,TRINITY,289.0,4586.0,1,0.06301788050588748,4586.0
2016,TULARE,19973.0,137561.0,3,0.14519376858266514,45853.666666666664
2016,TUOLUMNE,3268.0,30120.0,1,0.10849933598937583,30120.0
2016,VENTURA,36947.0,233514.0,7,0.15822177685277972,33359.142857142855
2016,YOLO,4451.0,49769.0,2,0.0894331812975949,24884.5
2016,YUBA,8021.0,58653.0,1,0.1367534482464665,58653.0
2017,ALAMEDA,74336.0,573109.0,13,0.12970656541774775,44085.307692307695
2017,AMADOR,1887.0,21986.0,1,0.08582734467388338,21986.0
2017,BUTTE,27124.0,105169.0,4,0.2579086993315521,26292.25
2017,CALAVERAS,770.0,12196.0,1,0.06313545424729419,12196.0
2017,COLUSA,34.0,0.0,1,inf,0.0
2017,CONTRA COSTA,45835.0,317150.0,7,0.1445215197855904,45307.142857142855
2017,DEL NORTE,1741.0,18575.0,1,0.09372812920592194,18575.0
2017,EL DORADO,5146.0,41908.0,2,0.12279278419394865,20954.0
2017,FRESNO,55242.0,294700.0,7,0.18745164574143197,42100.0
2017,GLENN,174.0,6361.0,1,0.027354189592831316,6361.0
2017,HUMBOLDT,7454.0,58374.0,4,0.12769383629698153,14593.5
2017,IMPERIAL,7081.0,90316.0,2,0.0784024978962753,45158.0
2017,INYO,677.0,10731.0,2,0.06308824899822943,5365.5
2017,KERN,39557.0,326912.0,9,0.12100198218480815,36323.555555555555
2017,KINGS,6915.0,115620.0,1,0.05980799169693825,115620.0
2017,LAKE,2365.0,40404.0,2,0.05853380853380853,20202.0
2017,LASSEN,637.0,11020.0,1,0.05780399274047187,11020.0
2017,LOS ANGELES,546072.0,3254483.0,79,0.16779070592779252,41195.987341772154
2017,MADERA,10146.0,145838.0,2,0.06957034517752575,72919.0
2017,MARIN,10491.0,69193.0,3,0.15161938346364517,23064.333333333332
2017,MARIPOSA,116.0,7000.0,1,0.01657142857142857,7000.0
2017,MENDOCINO,3558.0,50748.0,3,0.07011113738472452,16916.0
2017,MERCED,9631.0,95345.0,2,0.10101211390214485,47672.5
2017,MODOC,153.0,5036.0,2,0.030381254964257347,2518.0
2017,MONO,456.0,8538.0,1,0.05340829234012649,8538.0
2017,MONTEREY,23584.0,159207.0,4,0.14813419007958192,39801.75
2017,NAPA,5261.0,32600.0,2,0.1613803680981595,16300.0
2017,NEVADA,4937.0,36534.0,2,0.13513439535774896,18267.0
2017,ORANGE,153358.0,859619.0,25,0.178402292178279,34384.76
2017,PLACER,26857.0,198677.0,3,0.13517921047730738,66225.66666666667
2017,PLUMAS,557.0,10973.0,3,0.05076095871685045,3657.6666666666665
2017,RIVERSIDE,117048.0,801110.0,16,0.14610727615433586,50069.375
2017,SACRAMENTO,81439.0,558204.0,8,0.14589469082987583,69775.5
2017,SAN BENITO,932.0,18873.0,1,0.04938271604938271,18873.0
2017,SAN BERNARDINO,118132.0,784586.0,17,0.15056603100233754,46152.117647058825
2017,SAN DIEGO,156952.0,879825.0,16,0.17839002074276133,54989.0625
2017,SAN FRANCISCO,46870.0,251279.0,9,0.18652573434310069,27919.88888888889
2017,SAN JOAQUIN,41454.0,342004.0,7,0.12120910866539572,48857.71428571428
2017,SAN LUIS OBISPO,10516.0,98189.0,4,0.1070995732719551,24547.25
2017,SAN MATEO,24618.0,188536.0,7,0.13057453218483472,26933.714285714286
2017,SANTA BARBARA,18692.0,158281.0,5,0.11809376994080148,31656.2
2017,SANTA CLARA,84771.0,501262.0,10,0.1691151533529372,50126.2
2017,SANTA CRUZ,11251.0,73618.0,2,0.15282947105327502,36809.0
2017,SHASTA,14942.0,86228.0,3,0.17328477988588395,28742.666666666668
2017,SISKIYOU,1531.0,20263.0,2,0.0755564329072694,10131.5
2017,SOLANO,18561.0,195590.0,4,0.09489748964670995,48897.5
2017,SONOMA,19400.0,160519.0,8,0.12085796696964222,20064.875
2017,STANISLAUS,34418.0,244753.0,4,0.14062340400321957,61188.25
2017,TEHAMA,1805.0,28984.0,1,0.062275738338393595,28984.0
2017,TRINITY,352.0,4543.0,1,0.0774818401937046,4543.0
2017,TULARE,14479.0,129068.0,3,0.11218117581429944,43022.666666666664
2017,TUOLUMNE,3245.0,30950.0,1,0.10484652665589661,30950.0
2017,VENTURA,36051.0,235597.0,8,0.15301977529425248,29449.625
2017,YOLO,4635.0,49305.0,2,0.09400669303316093,24652.5
2017,YUBA,8100.0,61857.0,1,0.13094718463553034,61857.0
2018,ALAMEDA,73500.0,566702.0,13,0.12969779531393924,43592.46153846154
2018,AMADOR,1926.0,20806.0,1,0.09256945111986926,20806.0
2018,BUTTE,28152.0,101262.0,4,0.27801149493393373,25315.5
2018,CALAVERAS,768.0,10856.0,1,0.0707442888725129,10856.0
2018,COLUSA,570.0,6308.0,1,0.09036144578313253,6308.0
2018,CONTRA COSTA,45686.0,312575.0,7,0.146160121570823,44653.57142857143
2018,DEL NORTE,1789.0,17334.0,1,0.10320756893965617,17334.0
2018,EL DORADO,5431.0,44374.0,2,0.12239149051246226,22187.0
2018,FRESNO,56677.0,291371.0,6,0.19451832886594753,48561.833333333336
2018,GLENN,171.0,5748.0,1,0.029749478079331943,5748.0
2018,HUMBOLDT,7341.0,54930.0,4,0.13364281813216822,13732.5
2018,IMPERIAL,7161.0,84262.0,2,0.08498492796278274,42131.0
2018,INYO,680.0,10105.0,2,0.06729341909945571,5052.5
2018,KERN,38670.0,332771.0,10,0.11620603958878628,33277.1
2018,KINGS,6476.0,106876.0,1,0.060593585089262325,106876.0
2018,LAKE,2607.0,40316.0,2,0.06466415318980058,20158.0
2018,LASSEN,647.0,10325.0,1,0.0626634382566586,10325.0
2018,LOS ANGELES,547210.0,3238050.0,80,0.16899368447059188,40475.625
2018,MADERA,10119.0,135995.0,2,0.0744071473215927,67997.5
2018,MARIN,10119.0,68284.0,3,0.1481899127174741,22761.333333333332
2018,MARIPOSA,251.0,6630.0,1,0.037858220211161385,6630.0
2018,MENDOCINO,3963.0,50780.0,3,0.078042536431666,16926.666666666668
2018,MERCED,9948.0,89511.0,2,0.1111371786707779,44755.5
2018,MODOC,174.0,5023.0,2,0.0346406529962174,2511.5
2018,MONO,403.0,10045.0,1,0.04011946241911399,10045.0
2018,MONTEREY,21065.0,148464.0,4,0.14188624851815929,37116.0
2018,NAPA,5208.0,32246.0,2,0.16150840414314954,16123.0
2018,NEVADA,5117.0,34687.0,2,0.1475192435206273,17343.5
2018,ORANGE,154945.0,840358.0,25,0.18437975243884155,33614.32
2018,PLACER,27572.0,204456.0,3,0.13485542121532262,68152.0
2018,PLUMAS,665.0,11090.0,3,0.059963931469792606,3696.6666666666665
2018,RIVERSIDE,123468.0,788667.0,16,0.15655276561590634,49291.6875
2018,SACRAMENTO,80458.0,545956.0,8,0.14737085039820058,68244.5
2018,SAN BENITO,1319.0,18590.0,1,0.07095212479827864,18590.0
2018,SAN BERNARDINO,122630.0,775904.0,18,0.15804790283334022,43105.77777777778
2018,SAN DIEGO,154304.0,858742.0,17,0.17968609896802532,50514.23529411765
2018,SAN FRANCISCO,47847.0,251320.0,10,0.19038277892726405,25132.0
2018,SAN JOAQUIN,42070.0,334990.0,7,0.1255858383832353,47855.71428571428
2018,SAN LUIS OBISPO,10922.0,90535.0,4,0.1206384271276302,22633.75
2018,SAN MATEO,23670.0,185666.0,7,0.12748699277196687,26523.714285714286
2018,SANTA BARBARA,19076.0,150414.0,5,0.12682330102251121,30082.8
2018,SANTA CLARA,84970.0,492839.0,10,0.17240924520989614,49283.9
2018,SANTA CRUZ,10270.0,72476.0,2,0.14170208068877974,36238.0
2018,SHASTA,15358.0,82912.0,3,0.18523253570050174,27637.333333333332
2018,SISKIYOU,1455.0,20523.0,2,0.07089606782634118,10261.5
2018,SOLANO,19299.0,194448.0,5,0.09925018513947173,38889.6
