county,year,total_op_revenue,total_op_expense,total_net_patient_rev,total_discharges,total_patient_days,total_ed_visits,total_medi_cal_rev,n_hospitals,operating_margin,cost_per_discharge,cost_per_patient_day,ed_per_discharge,ed_per_patient_day,medi_cal_rev_share
MADERA,2022,1219061860.0,922788009.0,1158491880.0,2959.0,91871.0,125140.0,845502112.0,2,0.24303430426410028,311858.06319702603,10044.388425074289,42.29131463332207,1.362127330713718,0.7298299855153063
MADERA,2023,763667189.0,746100328.0,730267877.0,1473.0,68274.0,80767.0,450198535.0,2,0.023003294174525547,506517.5342837746,10928.030113952604,54.8316361167685,1.1829832732811905,0.616484100121523
MARIN,2012,0.0,0.0,0.0,5428.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MARIN,2013,0.0,0.0,0.0,5606.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MARIN,2014,406893888.0,391611993.0,400904893.0,5552.0,60891.0,66137.0,12580256.0,3,0.0375574454438598,70535.30133285302,6431.360841503671,11.91228386167147,1.0861539472171586,0.03137965193156173
MARIN,2015,446344662.0,408823445.0,440163143.0,6736.0,64104.0,69406.0,49455273.0,3,0.08406332638072414,60692.316656769595,6377.502885935355,10.30374109263658,1.0827093473106202,0.11235668816550594
MARIN,2016,466110259.0,434720943.0,456963931.0,6518.0,63460.0,68402.0,28446493.0,3,0.06734311333833998,66695.44998465787,6850.314260951781,10.494323412089598,1.0778758272927829,0.062251068564096367
MARIN,2017,488959510.0,458610945.0,480436423.0,6488.0,63332.0,70630.0,64652925.0,3,0.06206764441497416,70686.0272811344,7241.377897429419,10.886251541307029,1.1152340049264196,0.1345712396164435
MARIN,2018,490327107.0,461439922.0,477570602.0,6843.0,63884.0,68493.0,65878820.0,3,0.05891410975979348,67432.40128598567,7223.090633022353,10.009206488382288,1.0721463903324777,0.1379457188614805
MARIN,2019,500577859.0,488687633.0,490357614.0,6156.0,63815.0,71975.0,63881024.0,3,0.023753000230080094,79383.95597790774,7657.880325942177,11.691845354126055,1.1278696231293583,0.13027435931687195
MARIN,2020,503932828.0,503580544.0,481761271.0,3717.0,56983.0,55215.0,59230550.0,3,0.000699069360887122,135480.3723432876,8837.38209641472,14.854721549636803,0.9689732025340891,0.12294585215838158
MARIN,2021,818493632.0,833539402.0,763265612.0,5201.0,65222.0,63824.0,85848393.0,3,-0.01838226885557492,160265.2186118054,12780.034374904173,12.271486252643722,0.9785655147036276,0.11247512222521037
MARIN,2022,875011630.0,886989341.0,811662513.0,6217.0,72154.0,71683.0,86319264.0,3,-0.013688630629972312,142671.60061122727,12293.003035174765,11.530159240791379,0.9934722953682401,0.1063487134338062
MARIN,2023,959029738.0,969551356.0,888808857.0,7527.0,76859.0,77805.0,95658628.0,3,-0.010971107133697663,128809.79885744653,12614.675652818798,10.336787564766839,1.0123082527745613,0.10762564666927031
MARIPOSA,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
MARIPOSA,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
MARIPOSA,2014,15726295.0,18445610.0,14922313.0,0.0,8741.0,5377.0,4598512.0,1,-0.17291517169174303,,2110.2402471113146,,0.6151470083514472,0.30816348645146363
MARIPOSA,2015,17323619.0,18816897.0,16678703.0,0.0,9447.0,5907.0,5331142.0,1,-0.08619896339211801,,1991.8383613845665,,0.6252778659892029,0.31963768405732745
MARIPOSA,2016,19033574.0,19974459.0,18317693.0,0.0,10064.0,6117.0,6350780.0,1,-0.049432912599599005,,1984.743541335453,,0.6078100158982512,0.34670195640903034
MARIPOSA,2017,21315214.0,22624653.0,19944321.0,0.0,9807.0,6824.0,8127637.0,1,-0.06143213012076726,,2306.990211073723,,0.6958295095340064,0.4075163551569392
MARIPOSA,2018,25196752.0,24605416.0,23139024.0,0.0,10214.0,7129.0,8994090.0,1,0.023468739145426364,,2408.989230467985,,0.6979635794008224,0.38869789840746954
MARIPOSA,2019,25301596.0,25532842.0,23728726.0,0.0,10503.0,6639.0,8299540.0,1,-0.009139581550507724,,2431.004665333714,,0.6321051128249072,0.34976761921394345
MARIPOSA,2020,24232163.0,27969155.0,23225310.0,0.0,9639.0,5876.0,6402022.0,1,-0.15421619605315465,,2901.665629214649,,0.6096068056852371,0.275648505875702
MARIPOSA,2021,21525585.0,28894518.0,20524796.0,0.0,7913.0,5384.0,6136068.0,1,-0.34233369267316077,,3651.5250853026664,,0.6803993428535322,0.29895878136864307
MARIPOSA,2022,21382865.0,29999873.0,20958722.0,203.0,7555.0,6257.0,5897548.0,1,-0.4029865969784685,147782.62561576354,3970.8634017207146,30.822660098522167,0.8281932495036399,0.28138872207952376
MARIPOSA,2023,24402203.0,31341054.0,24256395.0,261.0,8430.0,6657.0,11698179.0,1,-0.2843534659555123,120080.66666666667,3717.8,25.50574712643678,0.7896797153024911,0.48227195343743373
MENDOCINO,2012,0.0,0.0,0.0,904.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MENDOCINO,2013,0.0,0.0,0.0,829.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MENDOCINO,2014,229850926.0,212101880.0,225984840.0,652.0,22326.0,42495.0,67919248.0,3,0.07721981507266149,325309.6319018405,9500.218579234972,65.17638036809817,1.903386186509003,0.30054780665818115
MENDOCINO,2015,250418023.0,232229005.0,247820148.0,171.0,23458.0,50257.0,80126467.0,3,0.07263462023258606,1358064.3567251463,9899.778540370024,293.90058479532166,2.142424759144002,0.3233250712125311
MENDOCINO,2016,277259697.0,257201979.0,274743630.0,378.0,22568.0,53301.0,88865281.0,3,0.07234271052384508,680428.5158730159,11396.755538816024,141.0079365079365,2.3617954626019144,0.3234480122432684
MENDOCINO,2017,292115766.0,269061289.0,289443925.0,0.0,23706.0,50099.0,102456549.0,3,0.07892239886839932,,11349.923605838185,,2.1133468320256474,0.35397719610111006
MENDOCINO,2018,319307404.0,304069555.0,314845995.0,0.0,22782.0,53843.0,113295254.0,3,0.047721564890490294,,13346.921034149767,,2.3634009305592136,0.35984340216873334
MENDOCINO,2019,334848663.0,329002409.0,330797701.0,0.0,24859.0,52200.0,112163142.0,3,0.0174593917969444,,13234.740295265296,,2.0998431151695565,0.339068686574699
MENDOCINO,2020,378154806.0,361717569.0,349822890.0,279.0,27556.0,46803.0,118395768.0,3,0.043466952526315376,1296478.7419354839,13126.635542168675,167.752688172043,1.6984685730875309,0.3384448856391301
MENDOCINO,2021,383752445.0,365062771.0,364895613.0,743.0,28212.0,44100.0,118302430.0,3,0.048702423251010166,491336.1655450875,12939.981958032044,59.353970390309556,1.5631646108039132,0.3242089676753664
MENDOCINO,2022,398613882.0,415752340.0,384821469.0,773.0,26114.0,58438.0,117766874.0,3,-0.04299513582921329,537842.6131953428,15920.668606877536,75.59896507115135,2.2378034770621125,0.3060298956449335
MENDOCINO,2023,426692504.0,429486427.0,420381503.0,838.0,24236.0,52287.0,123430454.0,3,-0.006547860517371545,512513.63603818615,17721.011181713155,62.394988066825775,2.1574104637728997,0.29361533064407924
MERCED,2012,0.0,0.0,0.0,1220.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MERCED,2013,0.0,0.0,0.0,1430.0,0.0,0.0,0.0,3,,0.0,,0.0,,
MERCED,2014,294458064.0,295966727.0,287549634.0,867.0,47944.0,86930.0,80007722.0,3,-0.005123524142982887,341368.77393310267,6173.175517270149,100.26528258362168,1.8131570165192725,0.27823969339498444
MERCED,2015,377375025.0,332075102.0,372045173.0,199.0,47817.0,95442.0,170110883.0,3,0.12003953626766901,1668719.1055276382,6944.707990881904,479.60804020100505,1.9959846916368655,0.45723179695708616
MERCED,2016,376315751.0,343762499.0,371809182.0,196.0,51324.0,94480.0,168508843.0,3,0.08650515401891855,1753890.301020408,6697.889856597303,482.0408163265306,1.8408541812797132,0.45321323721370604
MERCED,2017,404513684.0,365106455.0,401708471.0,224.0,53952.0,96869.0,160121820.0,3,0.09741877854495523,1629939.53125,6767.245977906287,432.45089285714283,1.7954663404507711,0.39860204989304293
MERCED,2018,425919921.0,378888508.0,422216152.0,208.0,53721.0,92158.0,184695816.0,3,0.11042313515079752,1821579.3653846155,7052.893803168221,443.0673076923077,1.7154930101822379,0.4374437480070634
MERCED,2019,421464290.0,382244539.0,418459351.0,221.0,51325.0,90888.0,164299372.0,3,0.09305592889020325,1729613.2986425338,7447.531203117389,411.2579185520362,1.770832927423283,0.39262922816127965
MERCED,2020,427163313.0,390038395.0,410209425.0,258.0,46008.0,77930.0,143833980.0,3,0.08691036161150853,1511776.7248062016,8477.621174578335,302.05426356589146,1.6938358546339767,0.35063548332659594
MERCED,2021,463746541.0,417575913.0,453340913.0,157.0,48904.0,71347.0,163651159.0,3,0.09956004825489362,2659719.1910828026,8538.686262882382,454.43949044585986,1.4589195157860297,0.36098916799066844
MERCED,2022,476760972.0,435779979.0,469668755.0,218.0,56590.0,84185.0,162175811.0,3,0.08595710514660164,1998990.7293577981,7700.65345467397,386.1697247706422,1.4876303233786887,0.3452982751641633
MERCED,2023,521827805.0,450774686.0,508253293.0,253.0,54170.0,91056.0,168086295.0,3,0.1361620027127531,1781718.1264822134,8321.482111870038,359.90513833992094,1.6809304042828133,0.3307136369109565
MODOC,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
MODOC,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
MODOC,2014,10942915.0,14102552.0,10815862.0,0.0,17608.0,3664.0,6287280.0,1,-0.2887381470111026,,800.9173103134939,,0.2080872330758746,0.5813017954556003
MODOC,2015,14338548.0,14836230.0,13655728.0,0.0,15994.0,4367.0,6935956.0,1,-0.03470937224606006,,927.6122295860948,,0.2730398899587345,0.5079155062256658
MODOC,2016,13883843.0,15884103.0,13612440.0,0.0,13121.0,4399.0,5809350.0,1,-0.14407106159296096,,1210.586312018901,,0.3352640804816706,0.4267677212902316
MODOC,2017,15873154.0,17019241.0,15538804.0,0.0,13467.0,4391.0,7568738.0,1,-0.07220285269077588,,1263.7737432241777,,0.3260562857355016,0.487086264811629
MODOC,2018,19605011.0,19555013.0,18147774.0,0.0,12206.0,4835.0,8094676.0,1,0.002550266357922472,,1602.0820088481075,,0.3961166639357693,0.44604236310194295
MODOC,2019,24841347.0,21926215.0,22672024.0,0.0,12604.0,4875.0,14024406.0,1,0.11734999716400242,,1739.6235322119962,,0.38678197397651537,0.6185775914845538
MODOC,2020,49433270.0,41395004.0,44191137.0,0.0,24662.0,6324.0,28048638.0,1,0.16260842141335177,,1678.4933906414726,,0.2564268915740816,0.6347118427842217
MODOC,2021,18505756.0,17890408.0,16666367.0,0.0,8779.0,2248.0,8618054.0,1,0.0332517082793051,,2037.8639936211414,,0.25606561111743936,0.5170925373238211
MODOC,2022,33998971.0,39116456.0,30777872.0,309.0,16711.0,5519.0,15778305.0,1,-0.15051882011370285,126590.47249190939,2340.760935910478,17.86084142394822,0.33026150439830054,0.5126509396101199
MODOC,2023,41812437.0,42319508.0,37807256.0,313.0,18028.0,5827.0,22134332.0,1,-0.0121272768674067,135206.09584664536,2347.4322165520302,18.616613418530353,0.32321943643221657,0.585451956629701
MONO,2012,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,,0.0,,0.0,,
MONO,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
MONO,2014,55341713.0,56785724.0,54738073.0,574.0,1171.0,7705.0,6715125.0,1,-0.02609263287531414,98929.83275261323,48493.35952177626,13.423344947735192,6.579846285226302,0.12267740956098326
MONO,2015,59008732.0,56777501.0,58480391.0,0.0,1101.0,8836.0,10855670.0,1,0.037811878418265284,,51569.02906448683,,8.025431425976386,0.1856292308305531
MONO,2016,67716221.0,62161558.0,67117986.0,675.0,1396.0,9451.0,14232213.0,1,0.08202854379602784,92091.19703703704,44528.33667621777,14.001481481481482,6.770057306590258,0.21204767675835803
MONO,2017,66552920.0,65122665.0,66147919.0,671.0,1335.0,9178.0,9167881.0,1,0.02149049207758277,97053.1520119225,48781.02247191011,13.678092399403875,6.8749063670411985,0.13859666545216637
MONO,2018,71370106.0,70403696.0,71021362.0,0.0,1437.0,9320.0,15583955.0,1,0.013540823380590187,,48993.52540013918,,6.4857341684064025,0.2194263044406273
MONO,2019,80599526.0,73589722.0,80023199.0,0.0,1836.0,9522.0,12878650.0,1,0.086970784418757,,40081.547930283225,,5.186274509803922,0.1609364554396282
MONO,2020,79113466.0,78735486.0,78567874.0,0.0,1591.0,8542.0,14034010.0,1,0.004777694861706603,,49488.04902576996,,5.368950345694532,0.17862275362064653
MONO,2021,88876666.0,79325814.0,88397162.0,0.0,1687.0,7900.0,14475244.0,1,0.10746186181196311,,47021.82216953171,,4.6828689982216956,0.1637523611900572
MONO,2022,94637355.0,91815469.0,94067881.0,0.0,1409.0,9215.0,12755340.0,1,0.029817887450468157,,65163.569198012774,,6.540099361249113,0.1355971864615511
MONO,2023,99857142.0,94092999.0,99121206.0,0.0,1200.0,10276.0,11999915.0,1,0.057723893199346725,,78410.8325,,8.563333333333333,0.12106304477368848
MONTEREY,2012,0.0,0.0,0.0,10690.0,0.0,0.0,0.0,4,,0.0,,0.0,,
MONTEREY,2013,0.0,0.0,0.0,10540.0,0.0,0.0,0.0,4,,0.0,,0.0,,
MONTEREY,2014,1027007344.0,969630088.0,985504009.0,195.0,153814.0,163100.0,168857595.0,4,0.055868398931332275,4972461.989743589,6303.913089835775,836.4102564102565,1.0603716176680926,0.17134135778031118
MONTEREY,2015,1141185823.0,1044103656.0,1101006070.0,10371.0,153384.0,200449.0,183979790.0,4,0.08507130481588536,100675.31154179925,6807.122359568143,19.32783723845338,1.3068442601575132,0.16710152197435205
MONTEREY,2016,1237886630.0,1110043870.0,1206525888.0,9691.0,160851.0,160457.0,206178370.0,4,0.10327501477255635,114543.79011453927,6901.069126085632,16.557321225879683,0.9975505281285164,0.17088598931082363
MONTEREY,2017,1275733485.0,1168845612.0,1233657460.0,14290.0,162920.0,173928.0,180672121.0,4,0.0837854256055684,81794.6544436669,7174.353130370734,12.171308607417775,1.0675669040019642,0.14645242043119489
MONTEREY,2018,1454975175.0,1271703377.0,1394086084.0,15720.0,172158.0,177838.0,287136646.0,4,0.12596214777341477,80897.16138676845,7386.838700496056,11.312849872773537,1.0329929483381546,0.20596765816364035
MONTEREY,2019,1662713081.0,1454756948.0,1613484338.0,6706.0,175725.0,180004.0,335122470.0,4,0.12507036564295845,216933.6337608112,8278.599789443733,26.84223083805547,1.0243505477308295,0.2077010988624793
MONTEREY,2020,1665892807.0,1446574933.0,1590097359.0,2167.0,165922.0,162461.0,306515095.0,4,0.13165185243518493,667547.2694970005,8718.40342450067,74.97046608214121,0.9791408010993117,0.1927649859080107
MONTEREY,2021,1778528716.0,1547797758.0,1721513042.0,2567.0,169659.0,148463.0,303920542.0,4,0.12973136498966711,602959.7810673938,9122.992343465421,57.83521620568757,0.8750670462515988,0.1765426892420836
MONTEREY,2022,1903720249.0,1676551435.0,1863974169.0,1633.0,174825.0,155486.0,428661843.0,4,0.11932888465063546,1026669.5866503369,9589.883798083798,95.21494182486222,0.8893808093808094,0.22997198680600386
MONTEREY,2023,2040589290.0,1853596795.0,2005541885.0,1808.0,184360.0,174166.0,432771693.0,4,0.09163651692007067,1025219.466261062,10054.224316554568,96.33075221238938,0.9447060099804729,0.21578791060751146
NAPA,2012,0.0,0.0,0.0,845.0,0.0,0.0,0.0,3,,0.0,,0.0,,
NAPA,2013,0.0,0.0,0.0,728.0,0.0,0.0,0.0,3,,0.0,,0.0,,
NAPA,2014,715690485.0,726526291.0,697667003.0,269.0,474916.0,32026.0,110256436.0,3,-0.015140352187300633,2700841.230483271,1529.7995666602094,119.05576208178438,0.06743508325682858,0.15803590470223228
NAPA,2015,734675854.0,742716775.0,713999110.0,1583.0,480174.0,35029.0,99025330.0,3,-0.01094485541646779,469183.05432722677,1546.765911940255,22.128237523689197,0.07295063872679487,0.13869111125362607
NAPA,2016,800414281.0,794178830.0,780158909.0,1439.0,493738.0,33222.0,95047013.0,3,0.00779027954400029,551896.3377345379,1608.5025458846594,23.086865879082698,0.06728669861343466,0.12183032444227333
NAPA,2017,847080878.0,847261479.0,834416100.0,752.0,491444.0,32771.0,133469668.0,3,-0.00021320396279798917,1126677.4986702127,1724.0244646389008,43.578457446808514,0.06668308088001888,0.15995576787168897
NAPA,2018,839633125.0,845832291.0,825593603.0,1134.0,500475.0,32537.0,93102510.0,3,-0.0073831841734448,745883.8544973545,1690.0590259253709,28.692239858906525,0.06501223837354513,0.11277038686066466
NAPA,2019,915009263.0,891664835.0,905502918.0,0.0,513913.0,32076.0,144396519.0,3,0.02551277778703755,,1735.0501641328397,,0.06241523370687256,0.1594655479619338
NAPA,2020,859970825.0,878355636.0,821462232.0,46.0,489808.0,27440.0,116898098.0,3,-0.021378412459515706,19094687.739130434,1793.2651896253226,596.5217391304348,0.05602195145853069,0.14230489661757206
NAPA,2021,942437155.0,936056296.0,920510737.0,4.0,439131.0,26194.0,130523558.0,3,0.006770593631784392,234014074.0,2131.61060366952,6548.5,0.059649626193550444,0.14179471542655128
NAPA,2022,987466136.0,1004804583.0,969244234.0,1163.0,512668.0,30255.0,119354375.0,3,-0.01755852314109129,863976.4256233878,1959.951826523208,26.0146173688736,0.05901480100181794,0.12314169206602678
NAPA,2023,1039504790.0,1059147331.0,1017650408.0,1639.0,438256.0,35124.0,117104509.0,3,-0.018896056265406917,646215.5771812081,2416.73207212223,21.43014032946919,0.08014493811836004,0.11507341625317759
NEVADA,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,
NEVADA,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,
NEVADA,2014,233377138.0,243535829.0,229245957.0,0.0,33584.0,40288.0,21666901.0,2,-0.04352907524300859,,7251.543264649833,,1.199618866126727,0.0945137758743549
NEVADA,2015,260038313.0,272837264.0,256656161.0,0.0,35858.0,41991.0,45738972.0,2,-0.049219481746137925,,7608.825478275419,,1.1710357521334152,0.1782110814008474
NEVADA,2016,275188207.0,287125359.0,271051462.0,0.0,34383.0,40019.0,41653310.0,2,-0.043378137930162104,,8350.794258790682,,1.163918215397144,0.15367306891707525
NEVADA,2017,306289223.0,303292625.0,300100120.0,0.0,33713.0,40168.0,45760006.0,2,0.009783556765887253,,8996.310770325987,,1.191469166197016,0.15248246485206338
NEVADA,2018,323833423.0,320889055.0,319855746.0,0.0,35937.0,39284.0,57434768.0,2,0.00909223011239331,,8929.210980326683,,1.0931352088376882,0.17956459659786758
NEVADA,2019,349161087.0,350499683.0,345202863.0,0.0,37057.0,38853.0,54395572.0,2,-0.003833749091289775,,9458.3933669752,,1.048465876892355,0.15757566877421872
NEVADA,2020,381132371.0,369894731.0,359840354.0,0.0,31058.0,37403.0,62252268.0,2,0.029484874167248314,,11909.80523536609,,1.20429518964518,0.17299968529933138
NEVADA,2021,405027174.0,395984287.0,398745852.0,0.0,30994.0,34495.0,68714685.0,2,0.02232661801600502,,12776.15948248048,,1.1129573465832097,0.1723270214733168
NEVADA,2022,437610087.0,425300334.0,428658024.0,0.0,32030.0,36369.0,63045922.0,2,0.028129500131929087,,13278.187137059007,,1.1354667499219482,0.14707743345543905
NEVADA,2023,465433174.0,457492261.0,455706670.0,0.0,32327.0,38546.0,66367332.0,2,0.01706133864880031,,14152.017230179108,,1.1923778884523772,0.1456360776988408
ORANGE,2012,0.0,0.0,0.0,131653.0,0.0,0.0,0.0,31,,0.0,,0.0,,
ORANGE,2013,0.0,0.0,0.0,50727.0,0.0,0.0,0.0,30,,0.0,,0.0,,
ORANGE,2014,6004982126.0,5642824991.0,5818323511.0,35438.0,1287473.0,720136.0,1111796537.0,29,0.06030944429159155,159230.91006828827,4382.868604623165,20.32101134375529,0.5593406619012593,0.19108537620812263
ORANGE,2015,6850816876.0,6387775211.0,6654562048.0,47040.0,1361565.0,811688.0,1604875097.0,30,0.06758926320482195,135794.54105017005,4691.494868772332,17.25527210884354,0.5961434085041846,0.24116915364585687
ORANGE,2016,7109784650.0,6658757834.0,6916507523.0,38833.0,1384072.0,865260.0,1498440991.0,30,0.06343747922097753,171471.6306749414,4810.990926772595,22.281564648623593,0.6251553387396032,0.21664705576002305
ORANGE,2017,8228449055.0,7493182023.0,7990871359.0,51836.0,1429399.0,933212.0,1812465717.0,30,0.0893566973660992,144555.5602862875,5242.190615076686,18.003163824369164,0.652870192297602,0.2268170310311211
ORANGE,2018,7918073975.0,7336036764.0,7694157583.0,42556.0,1324928.0,855645.0,1711622616.0,30,0.07350742274417814,172385.48651189022,5536.932394816926,20.106330482188177,0.6458049041155444,0.22245744222626485
ORANGE,2019,8611950285.0,7894833818.0,8275035664.0,42098.0,1350980.0,866117.0,2058241592.0,30,0.08326992647055208,187534.65290512613,5843.782896860057,20.573827735284336,0.6411027550370841,0.24872902976771993
ORANGE,2020,8516634856.0,8300414561.0,8008698228.0,40583.0,1269528.0,754779.0,1912875003.0,29,0.02538799639245682,204529.348766725,6538.189438121884,18.59840327230614,0.5945351343176362,0.2388496792540152
ORANGE,2021,10345368856.0,9847781214.0,9706998553.0,36294.0,1291088.0,723667.0,2049226669.0,29,0.048097622126968845,271333.5872044966,7627.5058044068255,19.93902573428115,0.5605094308056461,0.21110816673261742
ORANGE,2022,10913206952.0,10453135898.0,10356075358.0,37630.0,1316552.0,841701.0,2133560753.0,29,0.042157273844759764,277787.2946585171,7939.782020003768,22.36781823013553,0.6393222599639057,0.20602020352737568
ORANGE,2023,12269680042.0,11701981033.0,11664153060.0,32264.0,1433965.0,921923.0,2539427255.0,29,0.04626844441393136,362694.6762025787,8160.576466650163,28.574355318621375,0.6429187602207864,0.2177120997930389
PLACER,2012,0.0,0.0,0.0,8005.0,0.0,0.0,0.0,4,,0.0,,0.0,,
PLACER,2013,0.0,0.0,0.0,3078.0,0.0,0.0,0.0,4,,0.0,,0.0,,
PLACER,2014,672342854.0,582465697.0,664359827.0,7152.0,163220.0,169688.0,87596337.0,4,0.13367756713005832,81440.95315995526,3568.5926785933098,23.725950782997764,1.039627496630315,0.13185074328704105
PLACER,2015,709175489.0,624878332.0,703578297.0,12902.0,171198.0,179624.0,96877788.0,4,0.11886642771433968,48432.67183382421,3650.032897580579,13.922182607347699,1.049217864694681,0.13769297377858147
PLACER,2016,803080339.0,695712171.0,796570524.0,10308.0,182047.0,189598.0,108970683.0,4,0.13369542595663023,67492.4496507567,3821.6074475272867,18.39328676755918,1.0414782995600038,0.13679979325973654
PLACER,2017,848836986.0,737036764.0,840438837.0,6420.0,183459.0,211638.0,123536423.0,4,0.13170988522406352,114803.23426791278,4017.4467537705973,32.96542056074767,1.153598351675306,0.14699037878945614
PLACER,2018,903708471.0,774277981.0,898103819.0,6539.0,184371.0,208609.0,136049200.0,4,0.14322150799004738,118409.233980731,4199.5649044589445,31.902278635877046,1.1314631910658401,0.15148493650932798
PLACER,2019,951757350.0,832699292.0,946281645.0,7502.0,194163.0,216777.0,136252723.0,4,0.12509286952183768,110996.97307384698,4288.661032225501,28.89589442815249,1.1164691522071661,0.14398749433631886
PLACER,2020,1024157382.0,928525296.0,977998831.0,7960.0,199193.0,176000.0,135300978.0,4,0.0933763576582803,116648.90653266331,4661.43537172491,22.110552763819097,0.8835651855235876,0.1383447236451758
PLACER,2021,2494422145.0,2159861071.0,2360921885.0,7263.0,232579.0,207717.0,266500954.0,4,0.13412367857245752,297378.64119509846,9286.56960000688,28.59933911606774,0.8931029886619171,0.11288003880738308
PLACER,2022,2623108995.0,2314912475.0,2435424867.0,7168.0,238518.0,229177.0,266341814.0,4,0.11749283792151381,322950.9591238839,9705.399487669694,31.972237723214285,0.960837337224025,0.10936153999613407
PLACER,2023,2655438983.0,2414218030.0,2442622495.0,7579.0,247263.0,238420.0,274734939.0,4,0.09084032980772129,318540.44464968995,9763.765828288098,31.457975986277873,0.9642364607725378,0.11247539870052659
RIVERSIDE,2012,0.0,0.0,0.0,44295.0,0.0,0.0,0.0,17,,0.0,,0.0,,
RIVERSIDE,2013,0.0,0.0,0.0,47447.0,0.0,0.0,0.0,18,,0.0,,0.0,,
RIVERSIDE,2014,2972099256.0,2968641496.0,2833806344.0,41822.0,775022.0,677815.0,656892462.0,18,0.0011634066369148204,70982.77212950122,3830.396422295109,16.20713978288939,0.8745751733499179,0.23180569956406308
RIVERSIDE,2015,3406760453.0,3202606123.0,3266275799.0,48243.0,778738.0,736109.0,875128887.0,18,0.05992623573524851,66384.88740335386,4112.55919577573,15.258358725618224,0.9452588675523732,0.26792865662719867
RIVERSIDE,2016,3627332264.0,3445024917.0,3502680133.0,48868.0,783512.0,735095.0,829138796.0,18,0.05025934591361714,70496.54000572972,4396.901281665118,15.042461324384055,0.9382051583128274,0.2367155333963805
RIVERSIDE,2017,3507549109.0,3447600634.0,3395490345.0,43578.0,743125.0,768833.0,918787527.0,17,0.01709127175045919,79113.32860617743,4639.328018839361,17.642686676763503,1.034594449116905,0.27059052850877713
RIVERSIDE,2018,3917937216.0,3845262279.0,3815506736.0,31709.0,794610.0,778822.0,1099872853.0,19,0.018549285757620472,121267.22000063074,4839.18183637256,24.56154404112397,0.9801311335120374,0.28826390021081594
RIVERSIDE,2019,3998725037.0,3937442050.0,3938414059.0,34625.0,824149.0,804820.0,920541865.0,19,0.015325631653327405,113716.73790613719,4777.585181805717,23.24389891696751,0.9765467166738053,0.23373415065294942
RIVERSIDE,2020,4227606248.0,4195290769.0,4044396729.0,54084.0,843483.0,659119.0,1139152742.0,20,0.007643918828837912,77569.90549885364,4973.770388970495,12.186949929738924,0.7814253517853946,0.281661967984447
RIVERSIDE,2021,5664379911.0,5408930235.0,5333729712.0,69956.0,903295.0,691349.0,1316375658.0,20,0.045097553485762304,77319.03246326263,5987.999750911939,9.882626222196809,0.765363474833803,0.24680209329662411
RIVERSIDE,2022,5931119619.0,5844941911.0,5687099065.0,37657.0,934150.0,808328.0,1488180457.0,20,0.014529753829940418,155215.28297527684,6256.962919231387,21.46554425472024,0.8653085692875876,0.26167654897356707
RIVERSIDE,2023,6322274399.0,6343598854.0,6045611426.0,22537.0,933588.0,835179.0,1364608403.0,20,-0.003372908806895966,281474.8570794693,6794.859032035544,37.05812663619825,0.8945905474363424,0.22571884079934582
SACRAMENTO,2012,0.0,0.0,0.0,60190.0,0.0,0.0,0.0,16,,0.0,,0.0,,
SACRAMENTO,2013,0.0,0.0,0.0,67495.0,0.0,0.0,0.0,16,,0.0,,0.0,,
SACRAMENTO,2014,4395365488.0,3991090958.0,4314531932.0,74529.0,818891.0,483921.0,1019253472.0,16,0.0919774546857888,53550.845415878386,4873.775579411667,6.493056394155295,0.5909467804628454,0.23623732262598537
SACRAMENTO,2015,4863479720.0,4582774917.0,4783755138.0,40807.0,844816.0,554471.0,1286766484.0,16,0.057716865117307406,112303.64684980518,5424.583479716293,13.58764427671723,0.6563216132270222,0.2689866949456726
SACRAMENTO,2016,5160359303.0,4859276983.0,5080922462.0,27301.0,854799.0,565258.0,1335932157.0,16,0.05834522410580293,177988.9741401414,5684.701295860196,20.704662832863264,0.6612759256854536,0.26293102620466635
