fips5,year,pqi_mean_rate,pqi_sum_count,pqi_sum_population
06077,2022,242.9,18448.0,544171.6428571428
06077,2023,270.64285714285717,19941.0,551098.7857142857
06077,2024,253.84285714285713,20642.0,565799.9285714285
06079,2005,188.3625,6007.0,178245.4375
06079,2006,189.775,6194.0,180227.875
06079,2007,197.20625,6545.0,182231.75
06079,2008,190.93125,6487.0,185040.3125
06079,2009,183.175,6312.0,186706.5625
06079,2010,172.83124999999998,6064.0,188628.875
06079,2011,170.76875,6125.0,189809.5625
06079,2012,145.0125,5230.0,186271.9375
06079,2013,141.18125,5207.0,188113.375
06079,2014,124.4125,4636.0,193242.875
06079,2015,137.1125,3905.0,147361.26666666666
06079,2016,193.53571428571428,5187.0,214657.85714285713
06079,2017,189.3642857142857,5092.0,215627.64285714287
06079,2018,180.9714285714286,5012.0,216721.5
06079,2019,170.65,4847.0,226187.15384615384
06079,2020,149.60714285714286,4280.0,225631.6923076923
06079,2021,136.15714285714287,3974.0,223784.76923076922
06079,2022,155.93571428571428,4597.0,227078.76923076922
06079,2023,145.55,5274.0,226295.15384615384
06079,2024,157.22307692307692,4942.0,226681.3076923077
06081,2005,207.79375000000002,16779.0,468891.375
06081,2006,191.95625,15620.0,469635.25
06081,2007,195.425,16186.0,472926.5625
06081,2008,191.2,16099.0,479825.9375
06081,2009,178.3875,15281.0,486836.25
06081,2010,173.8,15155.0,491496.625
06081,2011,156.25,13904.0,496958.6875
06081,2012,144.01875,12984.0,493320.125
06081,2013,148.96249999999998,13687.0,500687.6875
06081,2014,133.45,12251.0,496182.375
06081,2015,137.49375,9872.0,383911.125
06081,2016,222.68571428571428,10926.0,563057.8571428572
06081,2017,218.15,10809.0,565616.0714285715
06081,2018,204.77857142857144,10378.0,567456.5
06081,2019,207.5,10662.0,566859.4285714285
06081,2020,164.84285714285716,8510.0,592843.0769230769
06081,2021,176.68571428571428,9202.0,577566.5384615385
06081,2022,190.34285714285716,10004.0,546634.2142857143
06081,2023,180.67142857142858,11323.0,545196.7857142857
06081,2024,171.75,11080.0,559656.5
06083,2005,203.725,9224.0,268303.0625
06083,2006,200.65,9153.0,269013.5625
06083,2007,189.54375,8810.0,271520.75
06083,2008,169.55625,8042.0,274779.875
06083,2009,163.43125,7845.0,278041.625
06083,2010,158.06875000000002,7697.0,281203.25
06083,2011,146.03125,7208.0,282954.0625
06083,2012,151.23125,7477.0,275571.375
06083,2013,150.86875,7669.0,279550.375
06083,2014,143.9625,7325.0,283920.375
06083,2015,136.0375,5321.0,210952.25
06083,2016,188.10714285714286,6496.0,319739.64285714284
06083,2017,187.93571428571428,6512.0,333556.0
06083,2018,171.59285714285713,6098.0,321408.5714285714
06083,2019,181.21428571428572,6544.0,322036.0
06083,2020,156.7642857142857,5725.0,324359.28571428574
06083,2021,159.97142857142856,5874.0,315229.5714285714
06083,2022,158.54999999999998,5922.0,321686.85714285716
06083,2023,118.77142857142857,6545.0,331627.3076923077
06083,2024,143.42857142857142,6844.0,321220.64285714284
06085,2005,233.05,38294.0,1108725.0
06085,2006,226.2125,38023.0,1120401.4375
06085,2007,215.5125,37132.0,1135342.625
06085,2008,216.09375,38079.0,1154580.3125
06085,2009,197.725,35780.0,1172153.125
06085,2010,187.3875,34780.0,1187822.6875
06085,2011,172.85000000000002,32958.0,1205264.1875
06085,2012,160.18125,31172.0,1189006.6875
06085,2013,163.2625,32705.0,1210480.0625
06085,2014,157.34375,31451.0,1212230.4375
06085,2015,165.38125,26095.0,930497.8125
06085,2016,303.9642857142857,33384.0,1386632.0
06085,2017,304.0142857142857,33968.0,1394662.2857142857
06085,2018,266.84999999999997,30508.0,1400484.4285714286
06085,2019,270.7,31399.0,1399936.5714285714
06085,2020,216.79285714285714,25609.0,1412090.642857143
06085,2021,226.09285714285716,26930.0,1386826.0714285714
06085,2022,252.6357142857143,30302.0,1384300.357142857
06085,2023,232.93571428571428,33666.0,1395844.357142857
06085,2024,221.31428571428572,34421.0,1441598.7857142857
06087,2005,212.975,5541.0,169017.625
06087,2006,225.375,5943.0,169680.1875
06087,2007,234.34375,6326.0,171121.0
06087,2008,232.56875,6391.0,173593.25
06087,2009,199.19375,5583.0,176284.6875
06087,2010,195.1375,5605.0,178713.9375
06087,2011,192.20625,5661.0,179767.0
06087,2012,176.95625,5231.0,182160.06666666668
06087,2013,169.81875,5142.0,184553.66666666666
06087,2014,167.45624999999998,5079.0,179225.6875
06087,2015,178.25625,4245.0,139463.33333333334
06087,2016,212.3857142857143,4881.0,204780.64285714287
06087,2017,222.74285714285716,5228.0,205647.92857142858
06087,2018,191.31428571428572,4571.0,205391.64285714287
06087,2019,191.79285714285714,4684.0,205378.64285714287
06087,2020,140.82142857142858,3470.0,212978.15384615384
06087,2021,149.28571428571428,3733.0,205240.15384615384
06087,2022,151.82857142857142,3863.0,210067.0
06087,2023,183.34285714285716,4816.0,208052.46153846153
06087,2024,165.4846153846154,4993.0,209705.6923076923
06089,2005,333.7625,7387.0,116906.75
06089,2006,332.85625,7445.0,117872.6875
06089,2007,325.68125,7447.0,118490.5625
06089,2008,327.8125,7536.0,119318.6875
06089,2009,256.125,6035.0,119941.625
06089,2010,295.93125,7058.0,120546.5
06089,2011,309.55,7535.0,121517.625
06089,2012,289.9625,7217.0,120210.4375
06089,2013,272.15625,6868.0,120874.875
06089,2014,267.73125,6843.0,124485.4375
06089,2015,251.8375,4918.0,94928.4
06089,2016,289.6642857142857,6231.0,129964.71428571429
06089,2017,289.39285714285717,6246.0,136986.84615384616
06089,2018,247.05714285714288,5443.0,130972.21428571429
06089,2019,260.5,5790.0,137227.53846153847
06089,2020,226.53571428571428,5130.0,138986.38461538462
06089,2021,206.99285714285716,4686.0,139023.84615384616
06089,2022,223.32857142857142,5080.0,138384.53846153847
06089,2023,272.3071428571428,6262.0,137891.76923076922
06089,2024,278.3357142857143,6285.0,132474.64285714287
06091,2005,175.45625,82.0,2402.8
06091,2006,252.9375,92.0,2576.0
06091,2007,210.14999999999998,90.0,2559.285714285714
06091,2008,168.59375,81.0,2417.133333333333
06091,2009,252.64,110.0,2537.4285714285716
06091,2010,221.675,109.0,2355.5625
06091,2011,274.63125,127.0,2402.5333333333333
06091,2012,170.8375,91.0,4279.928571428572
06091,2013,130.76250000000002,71.0,4127.0
06091,2014,119.45625000000001,66.0,3306.4666666666667
06091,2015,92.89333333333335,36.0,4030.1428571428573
06091,2016,245.46428571428572,88.0,2307.5
06091,2017,177.27857142857144,64.0,2365.0
06091,2018,155.3642857142857,48.0,2309.75
06091,2019,195.74285714285716,73.0,2309.769230769231
06091,2020,159.40714285714287,56.0,2518.230769230769
06091,2021,44.40714285714286,5.0,2541.0
06091,2022,121.40714285714286,49.0,2520.5384615384614
06091,2023,87.61428571428571,36.0,2493.0
06091,2024,22.39090909090909,9.0,2450.7272727272725
06093,2005,263.1125,1733.0,32164.133333333335
06093,2006,225.49375,1493.0,32113.266666666666
06093,2007,238.25,1594.0,32219.0
06093,2008,244.58125,1639.0,32531.8
06093,2009,253.65,1700.0,32503.133333333335
06093,2010,218.70625,1481.0,32692.733333333334
06093,2011,214.17499999999998,1458.0,32459.266666666666
06093,2012,188.23125,1295.0,33191.8
06093,2013,235.61875,1604.0,32908.26666666667
06093,2014,196.43125,1371.0,33304.73333333333
06093,2015,197.3375,1016.0,24754.733333333334
06093,2016,229.10714285714286,1313.0,33780.07692307692
06093,2017,247.5142857142857,1395.0,33977.0
06093,2018,215.94285714285712,1254.0,34003.92307692308
06093,2019,202.25714285714284,1215.0,34111.07692307692
06093,2020,153.27142857142854,925.0,34305.61538461538
06093,2021,140.88571428571427,874.0,34416.230769230766
06093,2022,145.5285714285714,916.0,32475.85714285714
06093,2023,136.02142857142857,1029.0,31977.214285714286
06093,2024,167.6307692307692,1116.0,33570.53846153846
06095,2005,311.8375,12323.0,263985.0625
06095,2006,314.9875,12674.0,265329.1875
06095,2007,308.0125,12653.0,266267.125
06095,2008,286.24375,11960.0,267913.5625
06095,2009,278.7375,11887.0,270073.4375
06095,2010,296.4875,12996.0,274036.3125
06095,2011,251.525,11234.0,277156.4375
06095,2012,226.10625,10373.0,273367.0
06095,2013,213.54375,10075.0,277574.875
06095,2014,209.0625,9907.0,280139.1875
06095,2015,196.475,7312.0,212348.4375
06095,2016,306.63571428571424,9986.0,315499.78571428574
06095,2017,287.63571428571424,9556.0,319813.9285714286
06095,2018,275.65,9476.0,322298.78571428574
06095,2019,270.17857142857144,9568.0,324070.5
06095,2020,223.72142857142856,8163.0,342838.76923076925
06095,2021,230.17857142857142,8450.0,327006.64285714284
06095,2022,224.97857142857143,8421.0,326477.35714285716
06095,2023,247.67857142857142,9734.0,326569.28571428574
06095,2024,221.91428571428574,9534.0,332043.21428571426
06097,2005,201.94375000000002,11161.0,313375.625
06097,2006,201.0875,11246.0,313814.0625
06097,2007,195.6875,11137.0,316100.125
06097,2008,185.1,10722.0,320687.0
06097,2009,175.28750000000002,10374.0,325854.75
06097,2010,173.23125,10435.0,330534.375
06097,2011,160.5625,9929.0,334074.125
06097,2012,145.46875,9156.0,328537.0625
06097,2013,138.1,8878.0,333115.0625
06097,2014,131.13125,8364.0,335683.3125
06097,2015,141.16875000000002,7064.0,253078.5
06097,2016,213.95714285714283,8410.0,372612.5
06097,2017,208.72142857142856,8302.0,373743.5
06097,2018,209.1142857142857,8486.0,370947.5714285714
06097,2019,220.74285714285716,9048.0,386486.1538461539
06097,2020,177.82857142857142,7277.0,365845.0714285714
06097,2021,179.80714285714288,7512.0,382203.92307692306
06097,2022,209.48571428571427,8854.0,382518.8461538461
06097,2023,211.03571428571428,10220.0,363589.5714285714
06097,2024,191.37857142857143,10107.0,367686.4285714286
06099,2005,371.325,17299.0,307660.25
06099,2006,375.2375,17718.0,311431.75
06099,2007,347.375,16712.0,314010.9375
06099,2008,381.49375,18409.0,315707.875
06099,2009,396.0375,19384.0,318483.125
06099,2010,358.50625,17957.0,322444.3125
06099,2011,345.40625,17692.0,326265.8125
06099,2012,327.8625,17018.0,317333.6875
06099,2013,329.29375000000005,17536.0,321245.625
06099,2014,305.35625,16503.0,334108.3125
06099,2015,324.5375,13541.0,243329.4375
06099,2016,389.87142857142857,15924.0,363744.64285714284
06099,2017,378.9857142857143,15710.0,367772.78571428574
06099,2018,368.0214285714286,15745.0,370588.21428571426
06099,2019,377.54285714285714,16442.0,372503.85714285716
06099,2020,306.85,13757.0,375673.0714285714
06099,2021,302.62142857142857,13805.0,376609.0714285714
06099,2022,311.0214285714286,14108.0,376426.14285714284
06099,2023,310.5357142857143,16767.0,376627.64285714284
06099,2024,274.5857142857143,16426.0,382794.28571428574
06101,2005,334.40625,3035.0,57970.26666666667
06101,2006,306.10625,2866.0,59566.333333333336
06101,2007,280.9375,2689.0,60762.26666666667
06101,2008,343.7375,3353.0,61492.86666666667
06101,2009,374.18125,3746.0,59846.6875
06101,2010,334.04375,3404.0,62375.46666666667
06101,2011,312.075,3264.0,62833.86666666667
06101,2012,311.98749999999995,3285.0,62413.066666666666
06101,2013,273.95625,2968.0,63147.53333333333
06101,2014,292.175,3214.0,65946.33333333333
06101,2015,294.18125000000003,2516.0,47866.2
06101,2016,374.5285714285714,3006.0,68339.61538461539
06101,2017,372.32142857142856,2981.0,68883.38461538461
06101,2018,356.2357142857143,2950.0,69233.23076923077
06101,2019,339.85,2855.0,69826.53846153847
06101,2020,318.92857142857144,2725.0,71883.15384615384
06101,2021,345.2357142857143,2966.0,71795.23076923077
06101,2022,345.3285714285715,2991.0,71682.53846153847
06101,2023,261.9642857142857,3199.0,71476.23076923077
06101,2024,322.5230769230769,3209.0,72178.92307692308
06103,2005,302.1125,2238.0,40880.2
06103,2006,265.26875,1991.0,41494.2
06103,2007,317.0625,2402.0,41966.4
06103,2008,287.54375,2191.0,42364.6
06103,2009,280.24375,2141.0,40965.8125
06103,2010,246.30625,1907.0,41650.8125
06103,2011,249.55,1979.0,43607.666666666664
06103,2012,252.86874999999998,2048.0,43980.933333333334
06103,2013,244.175,2012.0,44083.53333333333
06103,2014,231.7,1933.0,45371.6
06103,2015,235.7125,1506.0,33381.26666666667
06103,2016,283.47857142857146,1722.0,47025.92307692308
06103,2017,278.6357142857143,1740.0,47285.0
06103,2018,329.36428571428576,2073.0,47348.846153846156
06103,2019,357.4642857142857,2321.0,48402.692307692305
06103,2020,246.92142857142855,1678.0,48777.692307692305
06103,2021,253.8785714285714,1744.0,48606.61538461538
06103,2022,225.27857142857144,1561.0,46224.28571428572
06103,2023,201.0,1820.0,48007.92307692308
06103,2024,235.8846153846154,1937.0,47763.846153846156
06105,2005,327.14375,593.0,9389.3125
06105,2006,290.41875,550.0,10056.2
06105,2007,304.23125,587.0,10107.066666666668
06105,2008,270.50625,538.0,10173.933333333332
06105,2009,312.14375,644.0,9811.4375
06105,2010,327.725,686.0,9906.4375
06105,2011,263.64374999999995,562.0,9874.0625
06105,2012,207.55,452.0,11841.333333333334
06105,2013,296.1625,666.0,11790.4
06105,2014,281.7875,637.0,11455.066666666668
06105,2015,272.95625,481.0,8941.875
06105,2016,211.0142857142857,509.0,9892.07142857143
06105,2017,201.92142857142858,485.0,10358.76923076923
06105,2018,171.23571428571427,410.0,9821.692307692309
06105,2019,100.58571428571429,242.0,9620.538461538461
06105,2020,51.364285714285714,159.0,12465.461538461539
06105,2021,70.83571428571427,207.0,13230.0
06105,2022,86.97142857142856,276.0,12107.642857142857
06105,2023,89.82857142857144,306.0,12928.0
06105,2024,83.72142857142856,259.0,12032.42857142857
06107,2005,393.2,13833.0,239935.375
06107,2006,368.86875,13216.0,244279.3125
06107,2007,376.15625,13747.0,248826.0625
06107,2008,369.26875,13750.0,253212.5
06107,2009,381.275,14434.0,257974.375
06107,2010,385.8375,14981.0,262334.1875
06107,2011,378.2,15031.0,266517.25
06107,2012,343.18125,13715.0,257563.0
06107,2013,321.9125,13108.0,260534.75
06107,2014,300.3125,12544.0,273803.625
06107,2015,320.71250000000003,10154.0,196299.8125
06107,2016,330.0142857142857,12751.0,292806.4285714286
06107,2017,337.92142857142863,13155.0,295726.78571428574
06107,2018,289.18571428571425,11632.0,298486.5
06107,2019,283.55,11646.0,300618.5
06107,2020,230.97142857142856,9790.0,306889.14285714284
06107,2021,241.44285714285715,10348.0,310412.14285714284
06107,2022,257.3285714285714,11112.0,312234.9285714286
06107,2023,197.57857142857142,11329.0,314368.78571428574
06107,2024,246.9857142857143,12110.0,318931.78571428574
06109,2005,235.9375,1954.0,42063.0
06109,2006,226.75,1923.0,42196.333333333336
06109,2007,218.3375,1859.0,42123.933333333334
06109,2008,198.48125,1713.0,42188.86666666667
06109,2009,178.85,1536.0,41989.333333333336
06109,2010,179.425,1577.0,41714.333333333336
06109,2011,184.525,1632.0,41714.53333333333
06109,2012,188.175,1642.0,41865.86666666667
06109,2013,201.3375,1764.0,41832.333333333336
06109,2014,204.5125,1818.0,42486.0
06109,2015,210.46875,1375.0,31430.0
06109,2016,232.27142857142857,1654.0,43844.846153846156
06109,2017,202.68571428571428,1460.0,43988.38461538462
06109,2018,167.6357142857143,1248.0,44139.153846153844
06109,2019,192.67857142857142,1462.0,44151.38461538462
06109,2020,167.57857142857142,1295.0,44847.846153846156
06109,2021,178.6357142857143,1380.0,44566.07692307692
06109,2022,187.75,1468.0,44138.92307692308
06109,2023,158.79999999999998,1270.0,43857.46153846154
06109,2024,213.66153846153844,1661.0,43665.153846153844
06111,2005,228.4375,18195.0,507266.8125
06111,2006,210.65,17180.0,511907.4375
06111,2007,208.01875,17279.0,514706.0625
06111,2008,211.475,17946.0,520593.3125
06111,2009,213.71875,18501.0,528339.625
06111,2010,211.46875,18845.0,536884.875
06111,2011,200.79375,18292.0,543991.4375
06111,2012,187.96875,17428.0,529085.8125
06111,2013,184.225,17474.0,535513.5
06111,2014,175.35625,16756.0,549106.625
06111,2015,187.56875,13975.0,404540.5625
06111,2016,266.9428571428571,16971.0,600882.2857142857
06111,2017,277.37857142857143,17981.0,604497.2142857143
06111,2018,256.42857142857144,17087.0,606508.5
06111,2019,270.95,18266.0,606974.6428571428
06111,2020,210.99285714285716,14453.0,608142.7857142857
06111,2021,212.55714285714288,14805.0,608315.5
06111,2022,232.2357142857143,16333.0,606057.2142857143
06111,2023,238.15,17589.0,604928.0714285715
06111,2024,225.24285714285716,18395.0,611937.8571428572
06113,2005,224.11874999999998,3724.0,124783.93333333333
06113,2006,226.44375000000002,3833.0,127534.06666666667
06113,2007,206.9125,3640.0,127463.125
06113,2008,189.8875,3444.0,133390.73333333334
06113,2009,178.8875,3325.0,135547.13333333333
06113,2010,169.21875,3224.0,136935.86666666667
06113,2011,166.5375,3250.0,138508.06666666668
06113,2012,148.94375,2934.0,131352.25
06113,2013,146.55,2957.0,136803.2
06113,2014,131.8375,2705.0,143132.33333333334
06113,2015,154.16250000000002,2453.0,104136.8
06113,2016,160.33571428571426,2990.0,157222.92857142858
06113,2017,175.15714285714284,3283.0,159796.0
06113,2018,156.70000000000002,3048.0,166966.6923076923
06113,2019,159.54999999999998,3175.0,161817.5
06113,2020,136.57857142857145,2737.0,165146.23076923078
06113,2021,143.07857142857142,2886.0,162901.6923076923
06113,2022,146.95714285714286,3032.0,171740.84615384616
06113,2023,153.60714285714286,3644.0,170592.84615384616
06113,2024,157.5,3885.0,168961.92857142858
06115,2005,483.38124999999997,2882.0,42174.4
06115,2006,470.475,2879.0,44092.13333333333
06115,2007,418.9,2627.0,43584.75
06115,2008,462.83125,2954.0,45788.0
06115,2009,448.92499999999995,2893.0,45897.333333333336
06115,2010,463.55625,3051.0,46479.2
06115,2011,460.94375,3114.0,46834.933333333334
06115,2012,435.61875,2986.0,47281.0
06115,2013,412.125,2893.0,47693.13333333333
06115,2014,357.76875,2558.0,49671.46666666667
06115,2015,413.8375,2293.0,36602.73333333333
06115,2016,404.42857142857144,2773.0,52477.846153846156
06115,2017,405.47142857142853,2837.0,53520.46153846154
06115,2018,399.5571428571429,2865.0,54037.846153846156
06115,2019,380.8642857142857,2800.0,55035.38461538462
06115,2020,317.45714285714286,2424.0,57729.07692307692
06115,2021,356.9928571428572,2807.0,58694.846153846156
06115,2022,343.12857142857143,2765.0,59503.0
06115,2023,321.5,2855.0,60469.38461538462
06115,2024,365.9230769230769,3006.0,61672.846153846156
