fips5,year,pqi_mean_rate,pqi_sum_count,pqi_sum_population,cost_per_discharge,cost_per_patient_day,operating_margin,medi_cal_rev_share,ed_per_discharge,n_hospitals,log_pqi,log_cost_per_discharge
6001,2014,191.29375,32443.0,1043078.1875,56986.01869065964,5054.612227201312,-0.0541282219907291,0.3091296296061916,8.583519742837733,20,5.259024150766503,10.95057877861035
6001,2015,190.5875,25747.0,808193.4375,97049.2796379588,4633.425352657824,-0.0413018531954225,0.2971989778871889,16.52837470153812,19,5.255344623325026,11.482984469973312
6001,2016,270.9214285714286,31744.0,1211637.142857143,88568.32443577351,5145.117942139745,-0.0625633629282838,0.3115267667331241,12.985944220281116,19,5.605513159020091,11.391540851313476
6001,2017,260.15000000000003,30934.0,1220780.7857142857,172382.2136307311,5432.84905763538,-0.0490961390662031,0.3606019963563036,24.215241635687732,19,5.565094954882308,12.057475263739828
6001,2018,239.93571428571428,29381.0,1229366.357142857,164208.98889323426,5480.999552259653,-0.0474944349461158,0.3563617857647117,22.552248728979272,18,5.484530152205262,12.008901307848308
6001,2019,238.97857142857143,29707.0,1234244.142857143,158796.33336956127,5536.188613519993,-0.0147849318711778,0.3478120279133011,21.29112777596638,18,5.480549633641499,11.975384035271063
6001,2020,191.27857142857144,24615.0,1248021.357142857,176596.78964531585,5858.922855406479,-0.0785371515716702,0.3202115487306584,18.24356858166593,17,5.2589452133568635,12.081630050908979
6001,2021,196.52857142857144,25548.0,1223847.857142857,281354.37865879375,8916.806105372343,0.0318167447191913,0.3401305933724312,19.11020666385491,17,5.285883239339259,12.547373842001576
6001,2022,211.12857142857143,27632.0,1217592.0714285714,333542.1978294725,8998.474457193199,-0.026981603756163,0.2589798954895313,25.256034650574264,17,5.357192559846703,12.71752766467375
6001,2023,225.05,31091.0,1212951.0714285714,290117.54782306624,9504.713467559595,-0.0873458284290443,0.2503530597196035,21.628840512582983,17,5.4207562137406144,12.578044904029367
6005,2014,189.0875,1216.0,30427.466666666667,119434.31491712708,7688.539774748074,0.1124578702771443,0.2050656001119622,34.78637200736648,1,5.247484492466578,11.690530206034552
6005,2015,207.675,1027.0,21557.375,129521.01459854016,7365.104908166441,0.1241861173335531,0.2018251193034366,37.552919708029194,1,5.340778017736801,11.771606142573818
6005,2016,261.2642857142857,1105.0,30958.384615384617,79355.36836628513,8761.54744944853,0.0794153812438859,0.2192907472430472,23.094693028095733,1,5.569352719441143,11.28170397939812
6005,2017,256.65,1103.0,32016.23076923077,132738.40353697748,9462.840916905445,-0.0042148952807087,0.2107860657549081,39.11897106109325,1,5.551602074774233,11.796143113221216
6005,2018,237.04285714285712,1072.0,32738.69230769231,132346.08012326655,9675.859637264844,0.0369136684837861,0.1742752828805908,32.51926040061633,1,5.472450729489265,11.793183145630746
6005,2019,230.6142857142857,1059.0,32997.61538461538,156060.5205724508,10471.471732084983,0.0779967652143246,0.1631114743543062,39.97316636851521,1,5.44507342650071,11.95800557113508
6005,2020,183.96428571428572,865.0,33660.230769230766,164323.22872340426,10757.783052814855,0.1480214402478041,0.200316012076511,35.101063829787236,1,5.220162756248688,12.009596759516041
6005,2021,179.72857142857143,870.0,32387.64285714286,205887.9305856833,9745.798952664543,0.13206995644646,0.1621575219334334,48.566160520607376,1,5.196996300365311,12.235092130452115
6005,2022,201.33571428571423,1000.0,32563.14285714286,169499.49913344887,10018.562896947347,0.1049954126549665,0.2020751395729692,43.287694974003465,1,5.309928269796852,12.040611150538417
6005,2023,241.80714285714288,1307.0,32777.642857142855,170393.01848739496,10693.370530534754,0.0484412593996297,0.1924392817264009,42.2,1,5.492267477439372,12.045868789987733
6007,2014,289.425,8532.0,153988.5,33854.93926087125,4999.134390708564,0.0154073345329804,0.2498245140753078,3.5798391170870087,6,5.671345367399539,10.429869721173098
6007,2015,316.61875,7053.0,112818.4375,53119.0135328042,6375.140719014268,0.0390559138176712,0.2998113899428257,5.977045623251299,5,5.760851764154323,10.880309038909399
6007,2016,364.1857142857143,9584.0,167848.57142857142,41878.77763059856,5533.41524645037,0.0278743623813105,0.282491459959948,4.537875651957943,6,5.900406030446707,10.642558355290305
6007,2017,381.1,10095.0,169865.42857142858,40715.04083995985,5453.568869953673,0.0360445847986938,0.2894215501753804,4.166409326024859,6,5.945682354452854,10.614377417616227
6007,2018,365.9428571428571,9836.0,171170.07142857142,41796.840047996506,5950.576656278795,0.0135645857529371,0.2965820787057006,3.969347683804814,6,5.905206133323642,10.64059994368482
6007,2019,397.6,9970.0,162105.35714285713,54521.88009566835,5113.345631997129,0.0036895392320162,0.2501038666947324,4.721286207812915,5,5.987958407778694,10.906375710821447
6007,2020,347.5,8423.0,155719.57142857142,41193.19314069372,4957.624628950877,0.0034984168740507,0.1810925151427946,3.751405823729191,4,5.853638230200579,10.626052582217147
6007,2021,363.54285714285714,8729.0,152624.64285714287,58053.187159085224,5138.858890080001,0.0768419808427668,0.2421899321157632,3.5881499274383226,5,5.898644122432329,10.969132114741578
6007,2022,345.04285714285714,8330.0,160321.6923076923,90650.42826678432,5478.984937576945,0.0104801150317917,0.2275133651793366,5.912861239797044,5,5.846562631961873,11.414776971897643
6007,2023,289.6,8011.0,159601.07692307694,63404.1314588547,5891.181302147449,0.0291949568865662,0.215944591008495,4.271259630011286,5,5.671947751136183,11.057300074986852
6009,2014,194.23125,1464.0,35663.46666666667,,13513.284333558104,-0.0224735288386774,0.1471106152515754,,1,5.274184753378716,
6009,2015,183.68125,1061.0,26271.533333333333,949743.0142857142,16354.738253382531,-0.0109154121739972,0.181256313636598,152.87142857142857,1,5.2186313660802535,13.763947768619603
6009,2016,222.15714285714284,1213.0,36863.07692307692,,18518.03391655451,-0.0848202565265871,0.1654908589939734,,1,5.40787619978165,
6009,2017,263.1142857142857,1463.0,35166.857142857145,16139742.0,18382.394077448746,-0.0936514871026596,0.1733411551998794,3131.75,1,5.576381909904858,16.596795297507057
6009,2018,231.75714285714284,1319.0,37257.46153846154,850169.8888888889,20698.45536519387,-0.0361736980664167,0.213891248400923,139.06172839506172,1,5.449995604653596,13.653192654011145
6009,2019,236.32857142857145,1357.0,37551.15384615384,,21943.582647245097,-0.0335999080261228,0.1967920615837816,,1,5.46944555833712,
6009,2020,200.70714285714288,1125.0,36944.15384615384,,25873.35390652872,-0.050120038419592,0.2351787972934631,,1,5.306816857606026,
6009,2021,184.1357142857143,1068.0,37559.92307692308,,22806.73703148426,-0.0452613951652629,0.2170892454033057,,1,5.221089146865756,
6009,2022,204.42142857142855,1202.0,35757.42857142857,,23819.27862829149,-0.0902310091795139,0.1421361746178125,,1,5.325063618106567,
6009,2023,172.10714285714286,1232.0,37663.769230769234,,27713.271857923497,-0.0304578286851221,0.1848019350647781,,1,5.153910725670172,
6011,2014,253.80625,609.0,14561.25,,7541.289069052278,-0.2271112282134142,0.096456348301915,,1,5.540503452439562,
6011,2015,261.1125,479.0,11958.8,59600.759916492694,6346.990662516674,-0.3559735786964906,0.0902088313491755,15.649269311064716,1,5.568773800912864,10.995440381417687
6011,2018,486.06428571428575,773.0,14405.857142857143,,3341.652598139324,-0.0122170597153685,0.4895042253726097,,1,6.188396117890986,
6011,2019,445.5357142857143,719.0,14527.92857142857,,3392.535536907005,-0.0139169451707257,0.1401080474314963,,1,6.101519384319796,
6011,2020,394.6,658.0,14832.07142857143,,2168.8648764309405,0.0061608830255833,0.467759478204003,,1,5.980403599748557,
6011,2021,371.12857142857143,638.0,15616.46153846154,,3418.0468319559227,-0.1411445788165139,0.3864925335947609,,1,5.919239416679396,
6011,2022,302.37857142857143,524.0,14984.357142857143,36592.02826086956,4279.225371806279,-0.2629192500214771,0.307436156663572,5.610869565217391,1,5.71498143630074,10.507613016569252
6011,2023,343.2,742.0,15639.76923076923,41611.095303867405,4897.014466840052,0.0848922332263485,0.4036479832065562,6.640883977900552,1,5.841222883777439,10.636146156485852
6013,2014,197.38125,25248.0,716627.625,342849.32542885974,6154.488773831268,0.028044483321036,0.2233933003789271,54.03565422132526,9,5.290190684336407,12.745049261899343
6013,2015,203.475,20539.0,542767.5625,350899.7243589744,6047.773236109992,0.0715308478437319,0.2659780844592898,51.53932778932779,8,5.320445718621038,12.768258625858074
6013,2016,309.7142857142857,24708.0,811901.0714285715,439916.5940794809,6708.8491236966765,0.0483266325720175,0.2614181130262271,72.57238442822384,8,5.738873794467471,12.994342702171199
6013,2017,298.4642857142857,24263.0,820041.8571428572,522413.0374566474,6904.460559889745,0.0660435343398231,0.3000120358226025,73.24670520231214,8,5.701995164082105,13.166215727671865
6013,2018,277.5571428571429,23161.0,826445.2857142857,552760.6033890543,7654.735577837817,0.0309881030112103,0.3281183320812778,75.86466681932677,8,5.629623219136228,13.222682090609817
6013,2019,276.14285714285717,23557.0,830294.2142857143,463304.64691358025,7289.126714856461,0.0499817483318119,0.3393061866149436,59.22412155745489,8,5.624533103002061,13.046142259790596
6013,2020,221.0142857142857,19364.0,841770.4285714285,111584.54063165364,7938.155805550735,0.0325289836801888,0.3358804744034757,11.18359652235628,8,5.402741729866253,11.622546756302683
6013,2021,233.29285714285712,20810.0,843747.3571428572,192329.54986698792,10981.802820695802,-0.0059375313083741,0.2726547311212079,14.17853736887015,8,5.456571859103065,12.166970784622022
6013,2022,246.3142857142857,22180.0,841496.5,196048.30796293545,10776.556043417271,0.0049595696462752,0.2422161027508148,16.79748278083346,8,5.510659939596849,12.186121477813384
6013,2023,227.02142857142857,23298.0,839972.7142857143,498352.38164941093,11653.383636055,-0.0098131133138098,0.2007732528242137,42.03022729977389,8,5.429439609500537,13.119064706064183
6015,2014,222.7,796.0,20699.6875,153413.52,9111.419153674831,0.128714759522116,0.247628014649792,44.68,1,5.410305868496084,11.940898817933883
6015,2015,194.2875,510.0,15969.2,170087.74535809018,9432.639011473962,0.0563661410766692,0.3240840174720528,51.145888594164454,1,5.274472831738022,12.044075611339526
6015,2016,146.95714285714286,564.0,20952.0,155670.58167330676,9723.35846708971,-0.0481079622138045,0.3209795169358534,39.87250996015936,1,4.99692265653952,11.955503821402937
6015,2017,168.58571428571432,650.0,20794.07692307692,195497.9638554217,8510.611035350887,0.0138413471442483,0.3127760443583923,49.9421686746988,1,5.133358488004175,12.183310358421245
6015,2018,172.90714285714284,678.0,21265.92307692308,155041.51210428306,8710.74408872149,0.0728435896619254,0.3427262113053139,32.89571694599628,1,5.158521495025862,11.951454629936329
6015,2019,155.42857142857142,635.0,21402.46153846154,165492.2928709056,9006.029149627766,0.1055806299529004,0.2533261489635698,35.6859344894027,1,5.052599493195288,12.016685946518251
