county,year,medi_cal_enrollment,ffs_avg,ffs_share,dual_avg,dual_share,county_upper,fips5
Kings,2017,14462.833333333334,10862.083333333334,0.7510342602302453,4749.916666666667,0.3284222777925026,KINGS,06031
Kings,2018,14653.354166666666,10642.583333333334,0.7262899137142947,4845.083333333333,0.3306467091578862,KINGS,06031
Kings,2019,14745.104166666666,10349.083333333334,0.7018657322698919,4981.166666666667,0.33781834365926544,KINGS,06031
Kings,2020,15004.333333333334,9909.0,0.6604092151156332,5141.416666666667,0.34266211983204853,KINGS,06031
Kings,2021,21414.944444444445,10682.5,0.49883388806882006,5418.166666666667,0.25300867255213777,KINGS,06031
Kings,2022,22775.722222222223,10468.083333333334,0.4596158677734332,5755.75,0.2527142693365011,KINGS,06031
Kings,2023,23477.194444444445,6674.083333333333,0.2842794248318995,6092.666666666667,0.25951425674324613,KINGS,06031
Kings,2024,15769.01923076923,4829.416666666667,0.30625979942007353,6227.166666666667,0.3948987933577971,KINGS,06031
Kings,2025,12131.940298507463,4019.1666666666665,0.3312880353657136,6447.833333333333,0.5314758542066499,KINGS,06031
Lake,2010,8753.125,17383.083333333332,1.9859288349399022,3640.75,0.4159371652981078,LAKE,06033
Lake,2011,9064.333333333334,17979.75,1.9835711396315228,3827.25,0.4222318243665649,LAKE,06033
Lake,2012,8936.125,17713.416666666668,1.9822257037213187,3854.5833333333335,0.4313484125762938,LAKE,06033
Lake,2013,8071.821428571428,12858.333333333334,1.592990311680995,3946.5833333333335,0.4889334294938447,LAKE,06033
Lake,2014,8591.472222222223,3501.6666666666665,0.40757469454530165,4211.416666666667,0.49018568153821784,LAKE,06033
Lake,2015,9996.472222222223,2599.6666666666665,0.2600584094944605,4492.0,0.4493585237014169,LAKE,06033
Lake,2016,10588.361111111111,2428.75,0.22937921879631987,4664.833333333333,0.4405623575151962,LAKE,06033
Lake,2017,10957.527777777777,2430.4166666666665,0.22180337718108556,4789.166666666667,0.43706634961758917,LAKE,06033
Lake,2018,11062.916666666666,2549.0,0.23040940077586533,4850.0,0.4384015667959776,LAKE,06033
Lake,2019,10690.555555555555,2285.3333333333335,0.21377124149041213,4889.25,0.4573429298965858,LAKE,06033
Lake,2020,10709.972222222223,2072.0,0.19346455406306168,4941.75,0.4614157625681154,LAKE,06033
Lake,2021,11501.527777777777,2057.75,0.178911014237239,5233.583333333333,0.4550337515547451,LAKE,06033
Lake,2022,12095.138888888889,2176.5833333333335,0.17995521616811164,5487.333333333333,0.4536808864902107,LAKE,06033
Lake,2023,12462.833333333334,2157.6666666666665,0.17312810088663624,5722.166666666667,0.4591385051553285,LAKE,06033
Lake,2024,11897.972222222223,1348.5833333333333,0.11334564479941726,5765.083333333333,0.4845433512246484,LAKE,06033
Lake,2025,11563.277777777777,1039.0833333333333,0.08986062198819059,5904.583333333333,0.5106323178260681,LAKE,06033
Lassen,2010,2524.4166666666665,5031.166666666667,1.9930016835572577,846.5,0.33532499257254156,LASSEN,06035
Lassen,2011,2540.0416666666665,5059.583333333333,1.9919292662521941,843.8333333333334,0.33221239809058256,LASSEN,06035
Lassen,2012,2434.5833333333335,4852.083333333333,1.9929830566489815,839.0,0.3446174910148896,LASSEN,06035
Lassen,2013,2135.5,3491.9166666666665,1.6351752126746273,838.6666666666666,0.3927261375165847,LASSEN,06035
Lassen,2014,2228.5555555555557,822.4166666666666,0.36903574811786405,898.75,0.40328812883282644,LASSEN,06035
Lassen,2015,2529.0,724.25,0.28637801502570187,939.5833333333334,0.37152365889020694,LASSEN,06035
