county,year,discharges_total.1,total_operating_revenue,total_operating_expenses,net_patient_revenue,patient_days_total_total,outpatient_visits_total_emergency_svcs.__(incl._psych_er),net_patient_revenue_total_medi-cal_-_traditional,net_patient_revenue_total_medi-cal_-_managed_care,outpatient_visits_total_emergency_svcs._(incl._psych_er),n_hospitals,cost_per_discharge,operating_margin,total_medi_cal_rev,medi_cal_rev_share
SACRAMENTO,2023,145280.0,8617596233.0,8551635679.0,8215240624.0,922654.0,0.0,599471272.0,1260297810.0,534098.0,18,58863.13105038546,0.007654170863495828,1859769082.0,0.22638035416356175
SACRAMENTO,2024,157511.0,9694484079.0,9474602112.0,9221104762.0,992110.0,0.0,694947543.0,1394927425.0,556258.0,20,60152.00279345569,0.02268114168925234,2089874968.0,0.22664041044326225
SAN BENITO,2013,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
SAN BENITO,2014,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
SAN BENITO,2015,2497.0,87441091.0,93357484.0,84365992.0,43631.0,15275.0,29282449.0,3288324.0,0.0,1,37387.859030837004,-0.06766147279658256,32570773.0,0.3860651931882695
SAN BENITO,2016,2337.0,96085725.0,100874946.0,92265506.0,43800.0,0.0,31468967.0,10324557.0,17736.0,1,43164.290115532734,-0.049843210320783864,41793524.0,0.4529701923490237
SAN BENITO,2017,2400.0,104605310.0,110540917.0,98719445.0,44539.0,0.0,35817652.0,8970297.0,18023.0,1,46058.715416666666,-0.05674288427614239,44787949.0,0.45368923012077306
SAN BENITO,2018,2355.0,109949631.0,116068681.0,103092317.0,42208.0,0.0,40545028.0,10931172.0,19597.0,1,49286.06411889596,-0.0556532108779883,51476200.0,0.4993213994792648
SAN BENITO,2019,2274.0,115668609.0,117639794.0,108355655.0,41634.0,0.0,38270284.0,10618160.0,19339.0,1,51732.53913808268,-0.017041659072774013,48888444.0,0.45118497968564725
SAN BENITO,2020,2276.0,115575647.0,120830082.0,108610912.0,40834.0,0.0,38141184.0,12877343.0,19504.0,1,53088.788224956064,-0.04546316751313536,51018527.0,0.46973665960930333
SAN BENITO,2021,1700.0,116962688.0,127336433.0,104290572.0,35895.0,0.0,37619447.0,12436911.0,19506.0,1,74903.78411764705,-0.0886927718350659,50056358.0,0.47997011657007693
SAN BENITO,2022,1952.0,139163427.0,143540923.0,126958796.0,33610.0,0.0,38672408.0,17214210.0,21131.0,1,73535.30891393442,-0.03145579333857595,55886618.0,0.44019492749442896
SAN BENITO,2023,2507.0,146578841.0,148846921.0,138309557.0,37588.0,0.0,43840095.0,20911572.0,21790.0,1,59372.52532907858,-0.015473447494376081,64751667.0,0.46816480657226023
SAN BENITO,2024,2388.0,159674176.0,164629128.0,148949528.0,39212.0,0.0,48654304.0,22911349.0,23459.0,1,68940.17085427136,-0.031031642837474234,71565653.0,0.48046914925437023
SAN BERNARDINO,2013,195333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,0.0,
SAN BERNARDINO,2014,191245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,0.0,
SAN BERNARDINO,2015,190484.0,4057314678.0,3946035916.0,3917852297.0,1507051.0,732473.0,680967015.0,546543013.0,0.0,22,20715.839209592406,0.027426702346600683,1227510028.0,0.3133119716993762
SAN BERNARDINO,2016,193086.0,4538756895.0,4281941553.0,4312678011.0,1546682.0,0.0,1117599537.0,671270190.0,762215.0,23,22176.343976259282,0.05658274896435051,1788869727.0,0.4147932496785696
SAN BERNARDINO,2017,191706.0,4609693398.0,4409845742.0,4499919940.0,1443318.0,0.0,1072667115.0,658541715.0,771393.0,22,23003.17017725058,0.04335378489309236,1731208830.0,0.38471991792813987
SAN BERNARDINO,2018,174771.0,3778923083.0,3717776919.0,3741660819.0,1332079.0,0.0,587972095.0,775755673.0,753661.0,22,21272.27582951405,0.01618084376341883,1363727768.0,0.36447124257630364
SAN BERNARDINO,2019,194297.0,4971845508.0,4836654013.0,4916952460.0,1452777.0,0.0,906475776.0,1099264327.0,785668.0,22,24893.096717911238,0.02719141107310529,2005740103.0,0.40792342804144177
SAN BERNARDINO,2020,196990.0,5193875006.0,5010779555.0,5095165418.0,1481863.0,0.0,787441683.0,1342403485.0,792042.0,22,25436.720417280067,0.035252186621450625,2129845168.0,0.41801295802404503
SAN BERNARDINO,2021,187801.0,5359402219.0,5241356800.0,5109782609.0,1499137.0,0.0,747351833.0,1443629539.0,695616.0,22,27909.099525561633,0.022025855529467214,2190981372.0,0.42878171923419295
SAN BERNARDINO,2022,179588.0,7290455486.0,6984519412.0,6857731860.0,1466503.0,0.0,761919892.0,1560175585.0,655760.0,22,38891.90487114952,0.041963917698625945,2322095477.0,0.3386098384138338
SAN BERNARDINO,2023,181253.0,7449647732.0,7422597614.0,7115540769.0,1484066.0,0.0,1050623456.0,1397259235.0,738129.0,22,40951.58487859511,0.0036310600142616246,2447882691.0,0.3440192067572145
SAN BERNARDINO,2024,192573.0,8002272419.0,7858426885.0,7573554633.0,1544957.0,0.0,1038486241.0,1635376247.0,807380.0,23,40807.521745000595,0.01797558574217792,2673862488.0,0.3530525120066167
SAN DIEGO,2013,286454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,,0.0,
SAN DIEGO,2014,282460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,,0.0,
SAN DIEGO,2015,282629.0,7153088540.0,6498012585.0,6873423634.0,1511644.0,820524.0,913437404.0,442069963.0,0.0,22,22991.31577085154,0.09157945569061836,1355507367.0,0.19720992611234706
SAN DIEGO,2016,285781.0,8190030212.0,7176962006.0,7908468896.0,1527950.0,0.0,1456755021.0,706992911.0,886696.0,22,25113.503018045285,0.12369529535015103,2163747932.0,0.2735988420077615
SAN DIEGO,2017,284329.0,8325602154.0,7470859562.0,8062532414.0,1561757.0,0.0,1179116869.0,731036989.0,903661.0,22,26275.40476701286,0.10266435702663772,1910153858.0,0.2369173554804142
SAN DIEGO,2018,282945.0,8436869819.0,7825191726.0,8146683336.0,1559574.0,0.0,1037179605.0,858587432.0,950195.0,21,27656.229040979695,0.07250059632572363,1895767037.0,0.23270415196116076
SAN DIEGO,2019,286850.0,9406229290.0,8582289426.0,9104260517.0,1581255.0,0.0,1351177619.0,1147997313.0,949593.0,21,29919.08462959735,0.08759512856825118,2499174932.0,0.27450608726907544
SAN DIEGO,2020,288986.0,9535688633.0,8931788111.0,9186389119.0,1593034.0,0.0,1128092702.0,1144123907.0,898082.0,21,30907.338455842153,0.0633305621903479,2272216609.0,0.24734600065007326
SAN DIEGO,2021,269074.0,10269631320.0,9707627822.0,9602344184.0,1547604.0,0.0,1257535962.0,1344210246.0,821109.0,21,36077.91099102849,0.05472479785184733,2601746208.0,0.270949068076021
SAN DIEGO,2022,275424.0,12139041511.0,11434260944.0,11370738907.0,1606625.0,0.0,1216646809.0,1466644194.0,769054.0,22,41515.12193563379,0.058058996368152385,2683291003.0,0.23598211382271078
SAN DIEGO,2023,277651.0,13032335751.0,12375327341.0,12282047709.0,1668548.0,0.0,1258206724.0,1672490243.0,898915.0,22,44571.52086972494,0.050413711137666656,2930696967.0,0.2386163151648119
SAN DIEGO,2024,285757.0,13982795574.0,13267067463.0,13257331517.0,1689877.0,0.0,1366393151.0,1783102227.0,933333.0,23,46427.795165122814,0.05118633875552359,3149495378.0,0.2375663137005643
SAN FRANCISCO,2013,103647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,,0.0,
SAN FRANCISCO,2014,77635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,0.0,
SAN FRANCISCO,2015,107089.0,5176354524.0,5038535474.0,5007479010.0,1011748.0,257401.0,652883088.0,336667849.0,0.0,11,47049.98154805816,0.02662473162551105,989550937.0,0.19761459509343005
SAN FRANCISCO,2016,104128.0,5430242971.0,5545166084.0,5268118446.0,1010327.0,0.0,626080908.0,517466985.0,285034.0,11,53253.362054394594,-0.021163530548033004,1143547893.0,0.21706951062732427
SAN FRANCISCO,2017,105178.0,5897658400.0,6194607546.0,5732887750.0,1034877.0,0.0,713336274.0,611214036.0,308538.0,11,58896.41888988191,-0.05035034684274016,1324550310.0,0.23104417315688763
SAN FRANCISCO,2018,104380.0,6088445232.0,6762007447.0,5926809463.0,1018751.0,0.0,652702679.0,696157523.0,273322.0,11,64782.59673309063,-0.11062959250415082,1348860202.0,0.22758622669088494
SAN FRANCISCO,2019,109186.0,6778613472.0,7093326408.0,6625490901.0,1038971.0,0.0,676681219.0,861640587.0,268988.0,13,64965.53045262213,-0.046427331680728705,1538321806.0,0.2321823135803896
SAN FRANCISCO,2020,100851.0,7010153359.0,7417087336.0,6827177033.0,1001843.0,0.0,746882911.0,717717569.0,255273.0,11,73545.00536434939,-0.05804922605260225,1464600480.0,0.21452504789617632
SAN FRANCISCO,2021,102416.0,7228001495.0,8366760698.0,6820640675.0,993135.0,0.0,728726252.0,799241201.0,213591.0,11,81693.88277222309,-0.1575482799481629,1527967453.0,0.22402110385326815
SAN FRANCISCO,2022,95076.0,8711930563.0,9217211612.0,8170791961.0,983855.0,0.0,587394609.0,842803237.0,195229.0,11,96945.72354747781,-0.05799874612705863,1430197846.0,0.17503784857410104
SAN FRANCISCO,2023,96739.0,9051493503.0,9619746724.0,8802897963.0,1015669.0,0.0,636676562.0,1012045151.0,220329.0,11,99440.212571972,-0.06278005069678941,1648721713.0,0.18729306189050962
SAN FRANCISCO,2024,100372.0,9655895562.0,10704201658.0,9385205105.0,997506.0,0.0,583427343.0,1412623027.0,225535.0,12,106645.29607858765,-0.10856642858954733,1996050370.0,0.2126805272413916
SAN JOAQUIN,2013,48550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,0.0,
SAN JOAQUIN,2014,48378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,0.0,
SAN JOAQUIN,2015,49908.0,932566122.0,918612428.0,918824871.0,211572.0,243369.0,77059830.0,102756823.0,0.0,8,18406.115813096098,0.014962685938102306,179816653.0,0.19570285772118592
SAN JOAQUIN,2016,70740.0,1554730327.0,1469767531.0,1541583642.0,306963.0,0.0,167886237.0,276446920.0,319020.0,10,20777.036061634153,0.05464793123572999,444333157.0,0.28823162421698817
SAN JOAQUIN,2017,32645.0,606111117.0,598880793.0,598243902.0,127506.0,0.0,67733679.0,84289760.0,219912.0,6,18345.253270026038,0.011929040397389708,152023439.0,0.25411615311375124
SAN JOAQUIN,2018,54663.0,1159590968.0,1169143172.0,1147490007.0,224317.0,0.0,80381597.0,194930778.0,306155.0,8,21388.199915848014,-0.008237563299130491,275312375.0,0.2399257277366425
SAN JOAQUIN,2019,53536.0,1248991327.0,1212218550.0,1239033273.0,214031.0,0.0,111057213.0,260577003.0,314294.0,8,22643.05420651524,0.02944197946380135,371634216.0,0.29993885079468724
SAN JOAQUIN,2020,54964.0,1289965391.0,1244796984.0,1282419992.0,226957.0,0.0,86216179.0,251688725.0,320191.0,8,22647.496252092278,0.03501520840414547,337904904.0,0.263490047026653
SAN JOAQUIN,2021,52537.0,1327612455.0,1264883171.0,1262140751.0,221775.0,0.0,82498371.0,235732316.0,273245.0,8,24076.044901688332,0.04724969531865381,318230687.0,0.25213565661980597
SAN JOAQUIN,2022,52329.0,2128032489.0,2073369790.0,2024560894.0,240259.0,0.0,111961642.0,276149285.0,279114.0,8,39621.811806073114,0.025686966379769402,388110927.0,0.19170128601723352
SAN JOAQUIN,2023,52380.0,2242229144.0,2100323430.0,2144288984.0,237982.0,0.0,74888289.0,236742588.0,328391.0,8,40097.812714776635,0.0632877841141824,311630877.0,0.14533063375565985
SAN JOAQUIN,2024,52155.0,2394671264.0,2207039183.0,2275895395.0,244229.0,0.0,84379989.0,294219977.0,345431.0,9,42316.92422586521,0.0783540036667012,378599966.0,0.16635209457858233
SAN LUIS OBISPO,2013,21819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,,0.0,
SAN LUIS OBISPO,2014,16923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SAN LUIS OBISPO,2015,15906.0,560776818.0,529225624.0,553403961.0,423239.0,65304.0,14380664.0,11891208.0,0.0,5,33272.07494027411,0.05626337071587007,26271872.0,0.047473227247103136
SAN LUIS OBISPO,2016,16191.0,635145535.0,581247842.0,630859964.0,447786.0,0.0,29273100.0,34871338.0,74525.0,5,35899.44055339386,0.0848588079895736,64144438.0,0.10167777583045355
SAN LUIS OBISPO,2017,16135.0,670427763.0,622011892.0,664360491.0,468364.0,0.0,15989539.0,50904362.0,72922.0,5,38550.47362875736,0.07221638731569056,66893901.0,0.10068916184240703
SAN LUIS OBISPO,2018,16829.0,704671859.0,630681945.0,701036064.0,467390.0,0.0,10505922.0,66491166.0,72618.0,5,37475.90142016757,0.10499910427102781,76997088.0,0.10983327670857172
SAN LUIS OBISPO,2019,16930.0,743801741.0,674571408.0,740306676.0,471914.0,0.0,36256669.0,40767899.0,68842.0,5,39844.737625516835,0.09307632556348104,77024568.0,0.10404413535236037
SAN LUIS OBISPO,2020,17889.0,768435385.0,709385111.0,764165298.0,476328.0,0.0,20205688.0,45228513.0,68385.0,5,39654.82201352787,0.0768448136989423,65434201.0,0.08562833351796616
SAN LUIS OBISPO,2021,15267.0,794912112.0,731358228.0,777751246.0,469094.0,0.0,19793516.0,48397562.0,56089.0,5,47904.514835920614,0.07995083109263279,68191078.0,0.08767723401371445
SAN LUIS OBISPO,2022,14677.0,813929754.0,748219165.0,811082484.0,419209.0,0.0,20847733.0,56710140.0,60718.0,5,50979.02602711726,0.08073250630913782,77557873.0,0.09562267035716185
SAN LUIS OBISPO,2023,15167.0,871559691.0,783672391.0,862474981.0,439434.0,0.0,16133731.0,55915980.0,69454.0,5,51669.57150392299,0.10083910592418621,72049711.0,0.08353832005243987
SAN LUIS OBISPO,2024,15951.0,910317617.0,834072257.0,903534195.0,401268.0,0.0,10742962.0,65363889.0,71599.0,6,52289.65312519591,0.0837568762552027,76106851.0,0.08423239698194267
SAN MATEO,2013,47070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,,0.0,
SAN MATEO,2014,45750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,,0.0,
SAN MATEO,2015,42999.0,1251770130.0,1261667710.0,1198429624.0,337503.0,184084.0,81636076.0,122237879.0,0.0,7,29341.791902137258,-0.007906867053937451,203873955.0,0.17011758631226892
SAN MATEO,2016,43377.0,1371692595.0,1386509386.0,1343103051.0,346693.0,0.0,74048177.0,267118964.0,193454.0,7,31964.160407589276,-0.010801830566126224,341167141.0,0.2540141210653835
SAN MATEO,2017,40536.0,1329086599.0,1432637698.0,1312864995.0,336472.0,0.0,116781727.0,209896959.0,193997.0,7,35342.35489441484,-0.0779114762558824,326678686.0,0.24882884930601717
SAN MATEO,2018,42823.0,1536416282.0,1522740132.0,1516655061.0,340263.0,0.0,84248036.0,341182361.0,199412.0,7,35558.93169558415,0.008901331078187571,425430397.0,0.2805057049158523
SAN MATEO,2019,42243.0,1522418426.0,1585395444.0,1489756992.0,342648.0,0.0,81963829.0,307439784.0,194388.0,7,37530.370570271996,-0.04136643180644215,389403613.0,0.2613873370563781
SAN MATEO,2020,41679.0,1528750563.0,1574734609.0,1506305381.0,345366.0,0.0,114776160.0,250810764.0,196835.0,7,37782.44701168454,-0.030079495709072063,365586924.0,0.2427043869134263
SAN MATEO,2021,42594.0,1575342154.0,1771582522.0,1481628314.0,372183.0,0.0,144901830.0,247947686.0,168376.0,7,41592.302249143075,-0.12456999738229566,392849516.0,0.26514714404951634
SAN MATEO,2022,35551.0,2154585832.0,2259837677.0,2052938343.0,305063.0,0.0,129742361.0,248403374.0,148243.0,6,63566.07906950578,-0.04885015181887634,378145735.0,0.18419731712322546
SAN MATEO,2023,36831.0,2352184245.0,2318508265.0,2249295183.0,302622.0,0.0,129671857.0,363975252.0,178131.0,6,62949.91352393364,0.014316897186767782,493647109.0,0.21946746373306042
SAN MATEO,2024,37326.0,2434817656.0,2442602260.0,2337387222.0,304619.0,0.0,114540093.0,355904973.0,195842.0,6,65439.700476879385,-0.003197202049532041,470445066.0,0.201269631994249
SANTA BARBARA,2013,34090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SANTA BARBARA,2014,34080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,0.0,
SANTA BARBARA,2015,36932.0,1145286094.0,1093311940.0,1118054383.0,228932.0,160609.0,79135519.0,91107152.0,0.0,4,29603.377558756634,0.045380935184916336,170242671.0,0.15226689648422942
SANTA BARBARA,2016,37659.0,1278380088.0,1224496603.0,1256786237.0,232722.0,0.0,84643913.0,194569012.0,167495.0,6,32515.37754587217,0.042149815618842776,279212925.0,0.22216421279922086
SANTA BARBARA,2017,37974.0,1309766406.0,1294221467.0,1278227074.0,234299.0,0.0,114879998.0,152659186.0,180549.0,6,34081.77876968452,0.01186848198945179,267539184.0,0.20930489538355687
SANTA BARBARA,2018,38583.0,1374029423.0,1313088894.0,1347919631.0,235979.0,0.0,61596704.0,163111514.0,178019.0,6,34032.8355493352,0.04435169144118102,224708218.0,0.16670743034827126
SANTA BARBARA,2019,38305.0,1529182198.0,1411020240.0,1492214557.0,234096.0,0.0,75937465.0,197709667.0,172710.0,5,36836.450593917245,0.07727134029845671,273647132.0,0.18338323447946367
SANTA BARBARA,2020,39215.0,1571581302.0,1459398425.0,1551531608.0,232969.0,0.0,71166994.0,177364046.0,168653.0,5,37215.31110544434,0.0713821657570217,248531040.0,0.16018432284493941
SANTA BARBARA,2021,36652.0,1597962501.0,1557533174.0,1547059099.0,224947.0,0.0,91191530.0,261710705.0,143570.0,5,42495.17554294445,0.02530054802581378,352902235.0,0.2281116702187471
SANTA BARBARA,2022,37826.0,1716290396.0,1648276402.0,1669970538.0,231086.0,0.0,83606806.0,274624546.0,133555.0,5,43575.223444191826,0.039628488371498176,358231352.0,0.21451357604729193
SANTA BARBARA,2023,39298.0,1750832812.0,1721079641.0,1696135331.0,238505.0,0.0,70303694.0,279048487.0,161975.0,5,43795.603872970634,0.016993724812600784,349352181.0,0.20596952060071202
SANTA BARBARA,2024,40230.0,1900958649.0,1843594313.0,1863689919.0,242402.0,0.0,66119122.0,365779244.0,171106.0,5,45826.35627641064,0.030176530157653102,431898366.0,0.23174368310783355
SANTA CLARA,2013,128883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,0.0,
SANTA CLARA,2014,129858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,0.0,
SANTA CLARA,2015,128806.0,4131656055.0,4191160604.0,3980147828.0,626005.0,417956.0,530336848.0,322768248.0,0.0,12,32538.551030231512,-0.014402106130782466,853105096.0,0.2143400528991608
SANTA CLARA,2016,132074.0,4662049751.0,4502334369.0,4516571057.0,651875.0,0.0,560557188.0,674114006.0,451304.0,12,34089.482933809835,0.034258618103708866,1234671194.0,0.2733647225778607
SANTA CLARA,2017,131461.0,4901069108.0,4843917256.0,4736769184.0,653614.0,0.0,653211534.0,706951853.0,452813.0,13,36846.80061767368,0.011661098984854387,1360163387.0,0.2871500244500831
SANTA CLARA,2018,132752.0,5145971196.0,5111218001.0,4998441780.0,671480.0,0.0,748431800.0,743014804.0,455590.0,13,38502.00374382307,0.00675347639470153,1491446604.0,0.29838230985657294
SANTA CLARA,2019,139867.0,5718449510.0,5754221895.0,5513626317.0,709813.0,0.0,894040451.0,791477480.0,503307.0,15,41140.668599455195,-0.006255609136260434,1685517931.0,0.30570042909928313
SANTA CLARA,2020,126052.0,5808443816.0,5485185525.0,5587530641.0,656701.0,0.0,728007312.0,952505651.0,412693.0,11,43515.25977374417,0.05565316653482114,1680512963.0,0.30076129706901056
SANTA CLARA,2021,121467.0,6295153935.0,6015016647.0,5897240872.0,663455.0,0.0,1073989633.0,898407570.0,374685.0,11,49519.75966311838,0.044500466691129455,1972397203.0,0.3344610209776081
SANTA CLARA,2022,120416.0,8148525511.0,8332658311.0,7731659790.0,676626.0,0.0,930048793.0,895610497.0,396070.0,11,69198.92963559659,-0.022597069832012213,1825659290.0,0.2361277318954563
SANTA CLARA,2023,125968.0,9219962248.0,8891437215.0,8765961300.0,728492.0,0.0,1076282002.0,1238124370.0,507666.0,11,70584.88834465896,0.0356319282187152,2314406372.0,0.26402197007189615
SANTA CLARA,2024,128775.0,9834942228.0,9726304309.0,9450361507.0,769883.0,0.0,1175196963.0,1429555456.0,547623.0,11,75529.44522616967,0.011046116640188158,2604752419.0,0.2756246326736419
SANTA CRUZ,2013,18887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,0.0,
SANTA CRUZ,2014,18229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,0.0,
SANTA CRUZ,2015,16752.0,565763471.0,493421837.0,558491455.0,70729.0,62669.0,44582406.0,56079420.0,0.0,4,29454.50316380134,0.12786550865882962,100661826.0,0.18023879344760968
SANTA CRUZ,2016,16794.0,631691175.0,550693007.0,626856593.0,76254.0,0.0,44384422.0,112842590.0,70329.0,4,32791.05674645707,0.12822431467401774,157227012.0,0.2508181516406257
SANTA CRUZ,2017,16696.0,656326390.0,580467409.0,652008220.0,78191.0,0.0,40287670.0,110208679.0,80350.0,4,34766.85487541926,0.11558118362420258,150496349.0,0.23081971113799762
SANTA CRUZ,2018,16764.0,640250088.0,575440116.0,636921656.0,75776.0,0.0,30215450.0,97646750.0,73999.0,4,34325.94345025054,0.10122602591504837,127862200.0,0.2007502787752596
SANTA CRUZ,2019,16072.0,654893849.0,612677534.0,652514185.0,74449.0,0.0,42245521.0,104446623.0,72605.0,4,38120.802264808364,0.06446283632754046,146692144.0,0.2248106590970126
SANTA CRUZ,2020,15654.0,645383676.0,617207621.0,643009822.0,73989.0,0.0,27955395.0,98419517.0,73152.0,4,39428.109173374214,0.043657836489809206,126374912.0,0.19653651884651926
SANTA CRUZ,2021,14542.0,672000839.0,633762784.0,655576703.0,69099.0,0.0,37756546.0,114589785.0,60645.0,4,43581.54201622886,0.05690179651695346,152346331.0,0.23238521183386227
SANTA CRUZ,2022,14671.0,676956274.0,666782204.0,668528460.0,70974.0,0.0,35664251.0,112388105.0,58721.0,4,45448.99488787404,0.01502913909030408,148052356.0,0.22146006469193547
SANTA CRUZ,2023,15000.0,692255034.0,669404115.0,686699971.0,74496.0,0.0,21736583.0,109067311.0,69224.0,5,44626.941,0.03300939376050821,130803894.0,0.19048186911893725
SANTA CRUZ,2024,14958.0,744153597.0,698246243.0,726053918.0,74371.0,0.0,25838988.0,110003621.0,74545.0,4,46680.45480679235,0.061690696900575485,135842609.0,0.18709713649668647
SHASTA,2013,22130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,,0.0,
SHASTA,2014,22038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SHASTA,2015,22053.0,574630093.0,544099550.0,568499823.0,119326.0,82524.0,35459710.0,52662068.0,0.0,5,24672.359769645853,0.05313077642802811,88121778.0,0.1550075733268962
SHASTA,2016,21832.0,657374554.0,608041848.0,652794397.0,125403.0,0.0,10303415.0,149669178.0,88940.0,5,27850.94576768047,0.07504504958371115,159972593.0,0.24505815879421528
SHASTA,2017,22591.0,677402366.0,621374049.0,672406751.0,123683.0,0.0,73027261.0,99317495.0,88353.0,5,27505.380416980213,0.08271054223037656,172344756.0,0.25631027015075286
SHASTA,2018,24701.0,672608432.0,627483592.0,669291101.0,127949.0,0.0,39540264.0,115132211.0,80719.0,5,25403.165539856687,0.06708931653714385,154672475.0,0.23109895644645662
SHASTA,2019,24235.0,719183786.0,659700730.0,713849949.0,128770.0,0.0,69085047.0,148848120.0,79735.0,5,27220.99154115948,0.08270911713796618,217933167.0,0.30529268413522015
SHASTA,2020,22568.0,721690088.0,673976275.0,717768613.0,128579.0,0.0,61301374.0,126064573.0,77881.0,5,29864.244727047146,0.06611399240943988,187365947.0,0.2610394820928176
SHASTA,2021,21491.0,758802278.0,700837629.0,731492393.0,120142.0,0.0,42465946.0,164006233.0,88410.0,5,32610.75003489833,0.07638966128670478,206472179.0,0.28226155319704055
SHASTA,2022,20181.0,779481707.0,743598055.0,756927725.0,124902.0,0.0,33905480.0,156616291.0,83269.0,6,36846.44244586492,0.04603527148585156,190521771.0,0.2517040461161599
SHASTA,2023,20093.0,773516757.0,758637950.0,759230497.0,128455.0,0.0,22063645.0,146092811.0,91013.0,4,37756.3305628826,0.01923527430447121,168156456.0,0.2214827468923446
SHASTA,2024,20274.0,819685086.0,788771367.0,801353320.0,126078.0,0.0,19003710.0,171837205.0,93611.0,5,38905.56214856466,0.03771414111101687,190840915.0,0.23814828021177975
SISKIYOU,2013,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
SISKIYOU,2014,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
SISKIYOU,2015,1579.0,67736550.0,58592563.0,66632656.0,4563.0,13907.0,9328703.0,12114632.0,0.0,1,37107.38632045598,0.1349933972131737,21443335.0,0.32181420173315617
SISKIYOU,2016,1476.0,72993100.0,65812347.0,71853870.0,4534.0,0.0,2138817.0,14939268.0,12226.0,1,44588.310975609755,0.09837577798449443,17078085.0,0.2376780123325299
SISKIYOU,2017,1401.0,84514723.0,73432150.0,83063105.0,4539.0,0.0,4470220.0,21431558.0,13518.0,1,52414.09707351892,0.1311318620780429,25901778.0,0.3118325278112346
SISKIYOU,2018,1356.0,88647312.0,78712475.0,87906233.0,4348.0,0.0,2220089.0,25005415.0,12654.0,1,58047.54793510325,0.11207149744145654,27225504.0,0.30971073461878407
SISKIYOU,2019,1234.0,80861187.0,79084936.0,80097189.0,4597.0,0.0,3621695.0,12997232.0,12388.0,1,64088.27876823339,0.02196666986844999,16618927.0,0.20748452233448542
SISKIYOU,2020,1281.0,84574651.0,82146930.0,83921991.0,4279.0,0.0,3726559.0,9760303.0,12421.0,1,64127.189695550354,0.028705066722651922,13486862.0,0.16070712621677433
SISKIYOU,2021,1245.0,91125600.0,89501170.0,90175761.0,4361.0,0.0,4912493.0,13309732.0,11560.0,1,71888.48995983935,0.017826274943594334,18222225.0,0.20207453530666628
SISKIYOU,2022,1330.0,102051248.0,109248097.0,101228219.0,4953.0,0.0,4875961.0,7330214.0,12362.0,1,82141.42631578947,-0.07052191071685865,12206175.0,0.12058075426576458
SISKIYOU,2023,1190.0,110338891.0,109819995.0,109422894.0,4924.0,0.0,3790035.0,23138004.0,14207.0,1,92285.71008403362,0.00470274800931251,26928039.0,0.2460914532200181
SISKIYOU,2024,1275.0,118935311.0,115405114.0,117796732.0,4344.0,0.0,1546751.0,29133975.0,12393.0,1,90513.81490196078,0.029681656106318163,30680726.0,0.26045481465479026
SOLANO,2013,29833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SOLANO,2014,30162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SOLANO,2015,30957.0,584422217.0,539718872.0,578566645.0,145281.0,186973.0,55672651.0,76005789.0,0.0,6,17434.469489937655,0.07649152222424836,131678440.0,0.22759424715885582
SOLANO,2016,32053.0,617493968.0,615849722.0,613088990.0,155295.0,0.0,28526219.0,100560275.0,200329.0,6,19213.481483792468,0.0026627725697880825,129086494.0,0.21055099032197594
