county,year,Acute Care,Childrens_or_Cancer,Court/Law Enforcement,Critical Access Hospital,Died,Disaster_Care_Site,Home Health Service,Hospice_Care,Invalid or Blank,Invalid/Blank,Left Against Medical Advice,Not_Defined_Elsewhere,Other,Prison/Jail,Psychiatric_Care,Rehab,Residential Care facility,Routine (Home),Skilled Nursing/Intermediate Care (SN/IC),total_ed,routine_home_rate,admitted_rate,left_ama_rate,psych_rate,admission_rate,county_upper
Orange,2009,9225.0,1648.0,34.0,22.0,1134.0,,679.0,110.0,178.0,,10899.0,286.0,133.0,,3837.0,130.0,103.0,580336.0,2668.0,613431.0,94.60493519238513,1.5038366173212634,1.776727944952244,0.6254982222939499,1.5038366173212634,ORANGE
Orange,2010,8872.0,2020.0,539.0,127.0,1067.0,,833.0,125.0,117.0,,9843.0,682.0,144.0,,4184.0,114.0,540.0,557633.0,2808.0,591658.0,94.24921153774648,1.4995149224721038,1.6636300024676416,0.7071652880549236,1.4995149224721038,ORANGE
Orange,2011,8972.0,1906.0,443.0,323.0,1211.0,,1810.0,270.0,109.0,,10145.0,1052.0,136.0,,4572.0,143.0,561.0,583166.0,3369.0,620199.0,94.02885202975175,1.44663245184207,1.6357652946876726,0.7371827429583085,1.44663245184207,ORANGE
Orange,2012,7911.0,1686.0,,236.0,1129.0,,2793.0,342.0,117.0,,10803.0,1178.0,185.0,849.0,4345.0,143.0,257.0,608360.0,3366.0,645712.0,94.21537775354956,1.2251592041033774,1.6730368957058255,0.6729006120375647,1.2251592041033774,ORANGE
Orange,2013,9515.0,1242.0,,41.0,1189.0,,3065.0,398.0,69.0,,10612.0,1609.0,196.0,1952.0,4430.0,126.0,320.0,625683.0,3585.0,666045.0,93.94004909578182,1.4285821528575395,1.5932857389515724,0.6651202246094483,1.4285821528575395,ORANGE
Orange,2014,10504.0,1427.0,,42.0,1191.0,,3116.0,436.0,85.0,,13513.0,2602.0,210.0,2226.0,5022.0,153.0,322.0,663091.0,3624.0,709578.0,93.44864130511374,1.4803164697890858,1.9043713305654912,0.7077446031303112,1.4803164697890858,ORANGE
Orange,2015,10036.0,1128.0,,69.0,1249.0,1.0,3312.0,440.0,125.0,,13875.0,3534.0,364.0,1973.0,5149.0,176.0,175.0,699393.0,3772.0,746786.0,93.65373748302727,1.3438923600603119,1.8579619864325256,0.6894880193254828,1.3438923600603119,ORANGE
Orange,2016,9658.0,1381.0,,143.0,1283.0,,3365.0,536.0,83.0,,11554.0,4727.0,129.0,2057.0,5222.0,242.0,188.0,713677.0,3510.0,759771.0,93.93317196892221,1.2711724980290113,1.5207213752564916,0.6873123612246321,1.2711724980290113,ORANGE
Orange,2017,10055.0,1212.0,,166.0,1304.0,2.0,4498.0,582.0,110.0,,13559.0,4840.0,194.0,1837.0,5334.0,225.0,292.0,727625.0,4107.0,777959.0,93.52999322586409,1.2924845653819803,1.7428939057199673,0.6856402458227233,1.2924845653819803,ORANGE
Orange,2018,9551.0,845.0,,132.0,1337.0,3.0,4672.0,635.0,,272.0,12874.0,5097.0,128.0,1867.0,5687.0,183.0,242.0,707653.0,3748.0,756944.0,93.48815764442284,1.2617842271026656,1.7007863197277473,0.7513105328795789,1.2617842271026656,ORANGE
Orange,2019,10486.0,962.0,,115.0,1210.0,2.0,4938.0,642.0,,270.0,12843.0,3673.0,116.0,1710.0,5570.0,241.0,256.0,720588.0,3927.0,769568.0,93.63539024491662,1.3625826437689716,1.6688583724895005,0.7237826936670964,1.3625826437689716,ORANGE
Orange,2020,8016.0,741.0,,60.0,1555.0,2.0,4814.0,535.0,,198.0,10720.0,3110.0,82.0,1514.0,5372.0,245.0,260.0,557595.0,3287.0,600126.0,92.91298827246278,1.33571949890523,1.7862915454421238,0.8951453528092435,1.33571949890523,ORANGE
Orange,2021,8910.0,1139.0,,55.0,1362.0,2.0,3951.0,502.0,,145.0,13883.0,2907.0,92.0,1847.0,5854.0,305.0,181.0,605535.0,3943.0,652634.0,92.78324451377036,1.365236870895479,2.1272259796455595,0.8969805434592742,1.365236870895479,ORANGE
Orange,2022,9663.0,1151.0,,80.0,1270.0,1.0,2649.0,401.0,,372.0,15435.0,2784.0,181.0,2030.0,5704.0,254.0,204.0,687355.0,3702.0,735258.0,93.4848719769115,1.3142325551031067,2.0992631158042485,0.7757821064170672,1.3142325551031067,ORANGE
Orange,2023,10075.0,1110.0,,67.0,1300.0,2.0,3198.0,329.0,,353.0,17298.0,3096.0,122.0,2785.0,6677.0,307.0,218.0,713923.0,3597.0,766480.0,93.14306961695021,1.314450474898236,2.256810353825279,0.8711251435132032,1.314450474898236,ORANGE
Orange,2024,10484.0,1072.0,,,1222.0,,3295.0,389.0,,79.0,15786.0,3711.0,85.0,2846.0,6174.0,373.0,251.0,745591.0,3593.0,796975.0,93.55262084757992,1.315474136578939,1.9807396718843124,0.7746792559365099,1.315474136578939,ORANGE
Out of State/Homeless,2008,3416.0,649.0,,14.0,627.0,,121.0,16.0,49.0,,8026.0,504.0,543.0,,2812.0,59.0,101.0,196852.0,275.0,216072.0,91.10481691288089,1.5809544966492652,3.7145025732163357,1.301418045836573,1.5809544966492652,OUT OF STATE/HOMELESS
Out of State/Homeless,2009,4366.0,726.0,68.0,52.0,625.0,,168.0,21.0,31.0,,8813.0,704.0,434.0,,3207.0,69.0,59.0,209711.0,292.0,231355.0,90.6446802532904,1.8871431350089687,3.8092974000994144,1.386181409522163,1.8871431350089687,OUT OF STATE/HOMELESS
Out of State/Homeless,2010,3703.0,670.0,1735.0,56.0,553.0,,128.0,16.0,23.0,,7827.0,427.0,349.0,,3533.0,75.0,72.0,206369.0,263.0,227809.0,90.58860712263343,1.625484506757854,3.4357729501468337,1.5508605893533618,1.625484506757854,OUT OF STATE/HOMELESS
Out of State/Homeless,2011,3756.0,549.0,1753.0,48.0,590.0,,185.0,26.0,41.0,,8578.0,374.0,299.0,,3866.0,94.0,71.0,210374.0,314.0,232929.0,90.31679181209725,1.6125085326429942,3.6826672505355704,1.6597332234285986,1.6125085326429942,OUT OF STATE/HOMELESS
Out of State/Homeless,2012,3752.0,427.0,,71.0,569.0,,177.0,26.0,60.0,,9551.0,937.0,353.0,2209.0,4240.0,167.0,88.0,216966.0,429.0,242034.0,89.64277746101787,1.5501954270887561,3.9461397985407007,1.7518199922324962,1.5501954270887561,OUT OF STATE/HOMELESS
Out of State/Homeless,2013,3790.0,511.0,,97.0,555.0,,221.0,36.0,57.0,,10468.0,646.0,432.0,2793.0,5089.0,115.0,81.0,221934.0,497.0,249335.0,89.01036757775684,1.5200433152184811,4.1983676579702,2.0410291375057654,1.5200433152184811,OUT OF STATE/HOMELESS
Out of State/Homeless,2014,4215.0,515.0,,130.0,566.0,,260.0,42.0,71.0,,13041.0,687.0,459.0,3157.0,5446.0,137.0,91.0,233643.0,470.0,264944.0,88.18580530225255,1.5909022283954344,4.922172232622743,2.055528715502144,1.5909022283954344,OUT OF STATE/HOMELESS
Out of State/Homeless,2015,4019.0,497.0,,138.0,564.0,,656.0,45.0,238.0,,14937.0,1046.0,828.0,3960.0,7067.0,178.0,172.0,259957.0,513.0,296830.0,87.57773809924872,1.353973654954014,5.032173297847253,2.380824040696695,1.353973654954014,OUT OF STATE/HOMELESS
Out of State/Homeless,2016,3619.0,403.0,,170.0,655.0,16.0,298.0,65.0,96.0,,16744.0,1065.0,307.0,4581.0,6790.0,170.0,331.0,273004.0,527.0,310857.0,87.82301830101945,1.1642009026658562,5.3863995341909625,2.1842840920423217,1.1642009026658562,OUT OF STATE/HOMELESS
Out of State/Homeless,2017,5066.0,424.0,,144.0,723.0,2.0,395.0,56.0,78.0,,20915.0,1135.0,226.0,5790.0,11000.0,174.0,339.0,327549.0,725.0,376758.0,86.9388307613906,1.3446297092563395,5.551308797689764,2.9196460327318863,1.3446297092563395,OUT OF STATE/HOMELESS
Out of State/Homeless,2018,8057.0,402.0,,136.0,813.0,4.0,599.0,66.0,,116.0,21872.0,1581.0,214.0,7365.0,15688.0,205.0,527.0,380953.0,853.0,441469.0,86.29212923217712,1.8250432080168708,4.9543682568878,3.5535903993258873,1.8250432080168708,OUT OF STATE/HOMELESS
Out of State/Homeless,2019,8720.0,418.0,,129.0,820.0,8.0,699.0,99.0,,187.0,25669.0,2473.0,340.0,9600.0,19659.0,338.0,658.0,454222.0,1187.0,527245.0,86.15008203017572,1.6538800747280678,4.868514637407657,3.728627108839344,1.6538800747280678,OUT OF STATE/HOMELESS
Out of State/Homeless,2020,6414.0,258.0,,93.0,922.0,46.0,488.0,123.0,,197.0,25571.0,2583.0,253.0,7902.0,23045.0,291.0,417.0,388842.0,1189.0,460654.0,84.41085934345517,1.3923682416737941,5.5510209397942925,5.002670116833893,1.3923682416737941,OUT OF STATE/HOMELESS
Out of State/Homeless,2021,6738.0,369.0,,105.0,1021.0,40.0,514.0,89.0,,95.0,29264.0,2703.0,224.0,8814.0,23154.0,307.0,392.0,402489.0,1302.0,479641.0,83.91463615495756,1.4048006738373076,6.101229878179722,4.827360463346545,1.4048006738373076,OUT OF STATE/HOMELESS
Out of State/Homeless,2022,6257.0,346.0,,114.0,1087.0,66.0,648.0,103.0,,267.0,33308.0,2944.0,269.0,9077.0,21162.0,268.0,456.0,417589.0,1310.0,497293.0,83.97242671825262,1.2582119595489982,6.697862226092062,4.255438946456113,1.2582119595489982,OUT OF STATE/HOMELESS
Out of State/Homeless,2023,4509.0,273.0,,91.0,826.0,37.0,754.0,78.0,,201.0,19813.0,1881.0,175.0,6290.0,10586.0,195.0,495.0,295052.0,827.0,344106.0,85.74450895944854,1.3103520426845217,5.757818811645249,3.0763776278239843,1.3103520426845217,OUT OF STATE/HOMELESS
Out of State/Homeless,2024,4637.0,250.0,,98.0,811.0,40.0,514.0,90.0,,135.0,19557.0,2002.0,164.0,6413.0,9828.0,226.0,320.0,282223.0,811.0,330143.0,85.48507767846054,1.4045428799035569,5.923796657811918,2.9768918317214057,1.4045428799035569,OUT OF STATE/HOMELESS
Placer,2008,1339.0,230.0,,17.0,161.0,,14.0,12.0,39.0,,531.0,195.0,236.0,,648.0,18.0,22.0,67146.0,125.0,72741.0,92.30832680331588,1.8407775532368265,0.7299872149131852,0.8908318554872767,1.8407775532368265,PLACER
Placer,2009,1506.0,197.0,6.0,5.0,135.0,,77.0,26.0,18.0,,532.0,54.0,68.0,,782.0,8.0,13.0,80577.0,160.0,86173.0,93.50608659324845,1.7476471748691584,0.617362747032133,0.9074768198855789,1.7476471748691584,PLACER
Placer,2010,1506.0,145.0,366.0,6.0,176.0,,91.0,18.0,8.0,,417.0,48.0,23.0,,1044.0,21.0,21.0,78972.0,165.0,85037.0,92.86781048249586,1.7709938026976493,0.49037477803779533,1.227700883144984,1.7709938026976493,PLACER
Placer,2011,1284.0,91.0,405.0,5.0,176.0,,117.0,14.0,9.0,,364.0,50.0,84.0,,1086.0,29.0,11.0,81252.0,273.0,87261.0,93.11376216179049,1.4714477257881526,0.41713938643838605,1.2445422353628768,1.4714477257881526,PLACER
Placer,2012,1074.0,109.0,,11.0,197.0,,215.0,38.0,1.0,,391.0,93.0,154.0,486.0,1231.0,27.0,25.0,83978.0,372.0,90414.0,92.88163337536223,1.1878691353109032,0.4324551507509899,1.3615148096533722,1.1878691353109032,PLACER
Placer,2013,1015.0,123.0,,70.0,187.0,,267.0,54.0,4.0,,534.0,90.0,83.0,453.0,1340.0,31.0,18.0,86663.0,381.0,93326.0,92.86051046867968,1.087585453142747,0.5721878147568737,1.4358271007007695,1.087585453142747,PLACER
Placer,2014,1067.0,71.0,,94.0,187.0,,362.0,77.0,5.0,,533.0,91.0,89.0,353.0,1077.0,24.0,18.0,91403.0,355.0,97820.0,93.43999182171335,1.0907789818033122,0.5448783479860969,1.101001840114496,1.0907789818033122,PLACER
Placer,2015,864.0,23.0,,124.0,197.0,,613.0,141.0,195.0,,793.0,379.0,207.0,292.0,1297.0,30.0,25.0,92396.0,760.0,100351.0,92.07282438640372,0.8609779673346554,0.7902263056671084,1.2924634532789907,0.8609779673346554,PLACER
Placer,2016,1076.0,24.0,,94.0,173.0,,484.0,121.0,15.0,,1107.0,345.0,14.0,351.0,1180.0,30.0,44.0,96473.0,821.0,104368.0,92.43542081864173,1.0309673463130462,1.0606699371454853,1.1306147478154223,1.0309673463130462,PLACER
Placer,2017,1389.0,27.0,,61.0,189.0,,465.0,123.0,6.0,,1226.0,130.0,2.0,456.0,1318.0,30.0,52.0,101553.0,817.0,109861.0,92.43771675116739,1.264324919671221,1.1159556166428486,1.199697799947206,1.264324919671221,PLACER
Placer,2018,1187.0,27.0,,11.0,161.0,,465.0,104.0,,12.0,1266.0,135.0,4.0,734.0,1402.0,14.0,185.0,103130.0,966.0,111821.0,92.22775686141243,1.0615179617424275,1.1321665876713676,1.253789538637644,1.0615179617424275,PLACER
Placer,2019,1438.0,36.0,,5.0,149.0,,580.0,129.0,,1.0,1402.0,22.0,7.0,617.0,1389.0,11.0,185.0,103883.0,1030.0,112903.0,92.01084116453947,1.2736596901765231,1.2417739121192528,1.2302596033763495,1.2736596901765231,PLACER
Placer,2020,1286.0,19.0,,5.0,163.0,1.0,634.0,135.0,,,1221.0,45.0,2.0,492.0,1343.0,16.0,188.0,83447.0,852.0,91869.0,90.83259859147263,1.3998193079275925,1.3290663880090128,1.4618641761638855,1.3998193079275925,PLACER
Placer,2021,1818.0,33.0,,2.0,192.0,,708.0,151.0,,3.0,1727.0,55.0,7.0,522.0,1372.0,12.0,193.0,97152.0,957.0,106925.0,90.85994856207623,1.7002571896188916,1.6151508066401685,1.2831423895253682,1.7002571896188916,PLACER
Placer,2022,1838.0,30.0,,5.0,177.0,1.0,887.0,130.0,,1.0,2344.0,93.0,,498.0,1256.0,11.0,243.0,108271.0,1240.0,119047.0,90.94811293018724,1.5439280284257477,1.9689702386452408,1.0550454862365284,1.5439280284257477,PLACER
Placer,2023,2025.0,23.0,,11.0,217.0,,1064.0,197.0,,12.0,2903.0,82.0,11.0,619.0,1413.0,21.0,143.0,117591.0,1529.0,129884.0,90.53540081919252,1.5590834898832804,2.2350712943857594,1.0878938129407778,1.5590834898832804,PLACER
Placer,2024,2221.0,26.0,,,195.0,,873.0,165.0,,,3027.0,101.0,33.0,689.0,1506.0,18.0,92.0,125020.0,1304.0,137294.0,91.06006089122613,1.6176963305024255,2.2047576733142016,1.096916107040366,1.6176963305024255,PLACER
Plumas,2008,235.0,17.0,,232.0,18.0,,,,1.0,,40.0,101.0,7.0,,2.0,,51.0,7457.0,67.0,10236.0,72.8507229386479,2.2958186791715516,0.3907776475185619,0.019538882375928098,2.2958186791715516,PLUMAS
Plumas,2009,414.0,67.0,1.0,300.0,20.0,,1.0,,2.0,,51.0,16.0,4.0,,3.0,,62.0,7482.0,79.0,10511.0,71.18257064028161,3.938730853391685,0.4852059746931786,0.02854152792312815,3.938730853391685,PLUMAS
Plumas,2010,519.0,57.0,3.0,236.0,18.0,,3.0,,14.0,,71.0,1.0,5.0,,4.0,1.0,25.0,6944.0,95.0,10006.0,69.39836098340996,5.186887867279632,0.7095742554467319,0.03997601439136518,5.186887867279632,PLUMAS
Plumas,2011,437.0,64.0,5.0,214.0,24.0,,8.0,,,,52.0,1.0,7.0,,1.0,,12.0,6538.0,85.0,9459.0,69.1193572259224,4.619938682736019,0.5497409874193889,0.01057194206575748,4.619938682736019,PLUMAS
Plumas,2012,406.0,15.0,,152.0,7.0,,12.0,,,,69.0,1.0,12.0,23.0,6.0,,15.0,6370.0,55.0,9155.0,69.5794647733479,4.434735117422173,0.7536865101037684,0.06553795740032768,4.434735117422173,PLUMAS
Plumas,2013,429.0,3.0,,85.0,10.0,,2.0,,,,78.0,1.0,6.0,15.0,20.0,1.0,13.0,6409.0,21.0,9106.0,70.38216560509554,4.71117944212607,0.8565780803865584,0.21963540522732264,4.71117944212607,PLUMAS
Plumas,2014,467.0,2.0,,163.0,11.0,,5.0,,,,87.0,2.0,7.0,21.0,13.0,1.0,41.0,6942.0,20.0,9796.0,70.86565945283789,4.76725193956717,0.8881175990200082,0.13270722743977134,4.76725193956717,PLUMAS
Plumas,2015,429.0,1.0,,129.0,13.0,,6.0,1.0,,,130.0,4.0,7.0,31.0,19.0,,17.0,7569.0,8.0,10379.0,72.926100780422,4.133346179786106,1.2525291453897291,0.1830619520184989,4.133346179786106,PLUMAS
Plumas,2016,515.0,2.0,,139.0,9.0,,1.0,,2.0,,147.0,4.0,4.0,62.0,27.0,1.0,28.0,8291.0,12.0,11260.0,73.63232682060391,4.573712255772647,1.30550621669627,0.23978685612788633,4.573712255772647,PLUMAS
Plumas,2017,489.0,,,142.0,12.0,,5.0,,3.0,,112.0,8.0,,39.0,28.0,,28.0,8051.0,8.0,10942.0,73.57887040760373,4.469018460976056,1.0235788704076039,0.25589471760190097,4.469018460976056,PLUMAS
Plumas,2018,471.0,1.0,,152.0,5.0,,2.0,,,1.0,154.0,8.0,,54.0,16.0,,37.0,8178.0,17.0,11114.0,73.58286845420191,4.237898146481914,1.385639733669246,0.14396256973186972,4.237898146481914,PLUMAS
Plumas,2019,470.0,1.0,,137.0,7.0,,2.0,2.0,,,100.0,14.0,3.0,46.0,12.0,2.0,26.0,8237.0,13.0,11091.0,74.2674240375079,4.237670183031287,0.901631953836444,0.10819583446037327,4.237670183031287,PLUMAS
Plumas,2020,505.0,,,82.0,9.0,,3.0,1.0,,7.0,63.0,15.0,2.0,42.0,6.0,5.0,18.0,6506.0,11.0,9295.0,69.99462076385153,5.433028509951587,0.6777837547068316,0.064550833781603,5.433028509951587,PLUMAS
Plumas,2021,501.0,,,106.0,11.0,,3.0,1.0,,10.0,132.0,16.0,,26.0,17.0,3.0,28.0,7015.0,17.0,9907.0,70.8085192288281,5.057030382557787,1.3323912385182193,0.17159584132431613,5.057030382557787,PLUMAS
Plumas,2022,444.0,1.0,,108.0,10.0,,4.0,2.0,,,145.0,35.0,3.0,40.0,14.0,9.0,13.0,7730.0,8.0,10588.0,73.0071779372875,4.193426520589346,1.3694748772194938,0.13222516055912353,4.193426520589346,PLUMAS
Plumas,2023,452.0,,,17.0,10.0,,16.0,2.0,,,119.0,73.0,1.0,30.0,9.0,1.0,13.0,7417.0,6.0,10189.0,72.79418981254294,4.436156639513201,1.167926194916086,0.08833055255667877,4.436156639513201,PLUMAS
Plumas,2024,556.0,,,,,,,,,,122.0,119.0,,40.0,11.0,,,7891.0,,10763.0,73.31598996562296,5.165845953730373,1.1335129610703336,0.1022019882932268,5.165845953730373,PLUMAS
Riverside,2008,5932.0,546.0,,27.0,879.0,,145.0,154.0,30.0,,9041.0,1111.0,735.0,,3158.0,108.0,238.0,490078.0,1762.0,515952.0,94.9851924210004,1.1497193537383323,1.7522947871119794,0.6120724408472106,1.1497193537383323,RIVERSIDE
Riverside,2009,5964.0,861.0,156.0,56.0,873.0,,160.0,150.0,55.0,,9812.0,988.0,734.0,,3438.0,114.0,116.0,546074.0,1792.0,573352.0,95.24236420209574,1.0401986912054026,1.711339630802718,0.5996316399000963,1.0401986912054026,RIVERSIDE
Riverside,2010,6195.0,886.0,1607.0,34.0,1031.0,,275.0,195.0,56.0,,8850.0,782.0,342.0,,4141.0,103.0,151.0,546186.0,2031.0,574875.0,95.00952380952381,1.0776255707762556,1.5394651011089369,0.7203305066318765,1.0776255707762556,RIVERSIDE
Riverside,2011,6708.0,1017.0,1590.0,78.0,1111.0,,437.0,306.0,65.0,,10657.0,760.0,294.0,,4813.0,144.0,189.0,568730.0,2335.0,601245.0,94.5920548195827,1.115684953721029,1.7724887525052184,0.8005056175103328,1.115684953721029,RIVERSIDE
Riverside,2012,7694.0,1043.0,,41.0,1139.0,,683.0,322.0,124.0,,10305.0,991.0,180.0,1776.0,5447.0,192.0,132.0,587391.0,2158.0,621630.0,94.49206119395782,1.23771375255377,1.6577385261329087,0.8762447114843235,1.23771375255377,RIVERSIDE
Riverside,2013,7492.0,1157.0,,50.0,1223.0,,694.0,273.0,83.0,,17374.0,1066.0,258.0,1632.0,5860.0,162.0,133.0,604484.0,2217.0,646171.0,93.5486117451882,1.1594454099611402,2.6887619531052924,0.9068806863817782,1.1594454099611402,RIVERSIDE
Riverside,2014,8287.0,1349.0,,34.0,1176.0,3.0,958.0,252.0,111.0,,17622.0,1404.0,161.0,2006.0,6979.0,241.0,95.0,649983.0,2435.0,695110.0,93.50793399605818,1.1921854095035318,2.535138323430824,1.004013753218915,1.1921854095035318,RIVERSIDE
Riverside,2015,8113.0,3256.0,,57.0,1106.0,,1211.0,261.0,189.0,,17698.0,1314.0,132.0,3586.0,6186.0,223.0,214.0,707987.0,2702.0,756250.0,93.61811570247934,1.072793388429752,2.3402314049586774,0.8179834710743801,1.072793388429752,RIVERSIDE
Riverside,2016,8979.0,3248.0,,54.0,1146.0,3.0,1606.0,342.0,164.0,,20618.0,1370.0,47.0,4360.0,6461.0,200.0,369.0,735571.0,2897.0,789451.0,93.17500389511191,1.1373726805083533,2.611688375845999,0.8184168491774663,1.1373726805083533,RIVERSIDE
Riverside,2017,11723.0,3461.0,,51.0,1151.0,,1894.0,369.0,55.0,,21426.0,782.0,219.0,4197.0,6806.0,218.0,277.0,753369.0,3413.0,811428.0,92.84483651044825,1.444736932913333,2.640530028542274,0.8387681963156313,1.444736932913333,RIVERSIDE
Riverside,2018,13593.0,2748.0,,34.0,1096.0,1.0,2217.0,415.0,,27.0,19474.0,744.0,280.0,4580.0,6066.0,144.0,113.0,738594.0,3452.0,795596.0,92.83530837259111,1.7085304601833093,2.4477247246089724,0.7624472722336463,1.7085304601833093,RIVERSIDE
Riverside,2019,14097.0,2900.0,,37.0,957.0,1.0,3073.0,412.0,,64.0,20430.0,659.0,233.0,4558.0,5270.0,108.0,109.0,763167.0,3489.0,821583.0,92.88982366967184,1.7158339449574784,2.4866629421494846,0.6414446258016536,1.7158339449574784,RIVERSIDE
Riverside,2020,11525.0,2210.0,,51.0,1170.0,2.0,3160.0,397.0,,50.0,17339.0,565.0,206.0,3764.0,5275.0,104.0,59.0,591215.0,2408.0,641520.0,92.15846738994887,1.7965145279960095,2.702799600947749,0.8222658685621649,1.7965145279960095,RIVERSIDE
Riverside,2021,12251.0,1867.0,,45.0,1030.0,3.0,2874.0,495.0,,37.0,21083.0,507.0,178.0,4168.0,5483.0,163.0,113.0,653915.0,2594.0,708827.0,92.25311676897184,1.7283483840203604,2.9743505820178973,0.773531482293987,1.7283483840203604,RIVERSIDE
Riverside,2022,13542.0,1041.0,,47.0,991.0,1.0,2889.0,354.0,,70.0,24846.0,663.0,293.0,3786.0,4676.0,133.0,245.0,758228.0,2766.0,816593.0,92.85262058332609,1.658353671902649,3.042641805648591,0.5726230815106179,1.658353671902649,RIVERSIDE
Riverside,2023,14211.0,1278.0,,41.0,877.0,8.0,4093.0,306.0,,54.0,24364.0,1739.0,202.0,3650.0,4888.0,123.0,143.0,774255.0,2416.0,834671.0,92.76169892089219,1.7025870073358245,2.9189944301407382,0.5856199628356562,1.7025870073358245,RIVERSIDE
Riverside,2024,15668.0,1484.0,,59.0,950.0,29.0,3825.0,312.0,,62.0,23248.0,924.0,249.0,4724.0,4969.0,157.0,153.0,816225.0,2591.0,877653.0,93.00087847930789,1.7852157971316684,2.6488828728438234,0.5661690896060289,1.7852157971316684,RIVERSIDE
Sacramento,2008,3145.0,1090.0,,67.0,899.0,,192.0,65.0,104.0,,6414.0,727.0,294.0,,2841.0,43.0,52.0,329374.0,1532.0,348847.0,94.41789667103343,0.9015413634057338,1.8386283958296903,0.8143971425868648,0.9015413634057338,SACRAMENTO
Sacramento,2009,2317.0,1758.0,154.0,44.0,849.0,,298.0,97.0,120.0,,4349.0,407.0,139.0,,3798.0,49.0,111.0,376229.0,1955.0,394683.0,95.3243489078577,0.5870534074181051,1.101896965412749,0.9622912565273903,0.5870534074181051,SACRAMENTO
Sacramento,2010,2285.0,1848.0,872.0,29.0,842.0,,300.0,106.0,158.0,,3747.0,311.0,36.0,,5557.0,63.0,178.0,390273.0,1982.0,410597.0,95.05013431661702,0.5565067450565884,0.9125736427689438,1.3533951782404645,0.5565067450565884,SACRAMENTO
Sacramento,2011,3042.0,807.0,1361.0,34.0,892.0,,736.0,117.0,79.0,,3800.0,401.0,187.0,,6937.0,86.0,186.0,407787.0,2131.0,430594.0,94.70336326098366,0.7064659516853463,0.8825018462867573,1.6110303441292728,0.7064659516853463,SACRAMENTO
Sacramento,2012,3052.0,89.0,,30.0,916.0,,1466.0,185.0,8.0,,5203.0,518.0,237.0,1819.0,7527.0,98.0,203.0,436202.0,2498.0,462063.0,94.4031441599955,0.6605159902437546,1.126036925700608,1.6289986430421826,0.6605159902437546,SACRAMENTO
Sacramento,2013,4599.0,122.0,,21.0,916.0,,1559.0,218.0,9.0,,6129.0,558.0,414.0,1879.0,7780.0,81.0,224.0,448053.0,2515.0,477090.0,93.91372696975412,0.9639690624410489,1.284663271080928,1.6307195707308892,0.9639690624410489,SACRAMENTO
Sacramento,2014,4774.0,100.0,,21.0,949.0,,1604.0,205.0,8.0,,6290.0,645.0,371.0,1849.0,7493.0,73.0,151.0,497573.0,2419.0,526539.0,94.49879306186246,0.906675478929386,1.1945933729505316,1.4230664775068893,0.906675478929386,SACRAMENTO
Sacramento,2015,4279.0,64.0,,56.0,910.0,,2178.0,349.0,232.0,,5992.0,851.0,376.0,1628.0,6644.0,105.0,96.0,547976.0,2630.0,576381.0,95.07183616392629,0.7423908838077591,1.0395901322215688,1.152709752750351,0.7423908838077591,SACRAMENTO
Sacramento,2016,3871.0,79.0,,32.0,826.0,,1967.0,341.0,14.0,,7065.0,837.0,248.0,1652.0,6355.0,113.0,200.0,562870.0,2788.0,591274.0,95.19613580167571,0.6546880126641794,1.1948775018011952,1.07479780947581,0.6546880126641794,SACRAMENTO
Sacramento,2017,4800.0,56.0,,28.0,902.0,,1924.0,298.0,3.0,,8647.0,484.0,101.0,1783.0,6852.0,99.0,227.0,570787.0,2738.0,601746.0,94.85513821446257,0.7976787548234637,1.4369850401996855,1.1386864225104945,0.7976787548234637,SACRAMENTO
Sacramento,2018,4920.0,55.0,,20.0,935.0,,1489.0,302.0,,14.0,11398.0,593.0,37.0,2279.0,6167.0,47.0,370.0,554071.0,3000.0,587715.0,94.27545664139932,0.8371404507286694,1.9393753775214178,1.0493181218788017,0.8371404507286694,SACRAMENTO
Sacramento,2019,5203.0,59.0,,10.0,904.0,,1706.0,377.0,,7.0,13702.0,325.0,81.0,2350.0,5854.0,46.0,361.0,559124.0,3264.0,595392.0,93.90855100505213,0.8738780500913683,2.3013409652800174,0.9832177792110072,0.8738780500913683,SACRAMENTO
Sacramento,2020,4116.0,38.0,,10.0,1034.0,6.0,2021.0,367.0,,,11432.0,413.0,19.0,1953.0,5794.0,38.0,326.0,435951.0,2925.0,468463.0,93.0598574487206,0.878617948482591,2.4403207937446503,1.2368105912313245,0.878617948482591,SACRAMENTO
Sacramento,2021,4842.0,48.0,,12.0,951.0,3.0,2118.0,353.0,,8.0,14346.0,575.0,38.0,2260.0,5695.0,50.0,348.0,474326.0,3583.0,511577.0,92.71839820789441,0.9464850843568027,2.804269933949337,1.1132244021916544,0.9464850843568027,SACRAMENTO
Sacramento,2022,5342.0,50.0,,13.0,836.0,2.0,2331.0,359.0,,13.0,19771.0,700.0,37.0,2399.0,5658.0,33.0,572.0,504550.0,3821.0,548509.0,91.98572858421649,0.9739129166522337,3.60449874113278,1.0315236395391871,0.9739129166522337,SACRAMENTO
Sacramento,2023,6420.0,53.0,,7.0,889.0,1.0,2645.0,446.0,,23.0,18094.0,569.0,47.0,2928.0,6050.0,72.0,961.0,547744.0,4799.0,593771.0,92.2483583738512,1.0812249166766312,3.0473027480291224,1.0189113311360778,1.0812249166766312,SACRAMENTO
