fips5,year,new_providers,new_physicians,new_pcps,population,medi_cal_share,county_type,access_gap,high_mc,post_prop56,treat_x_post,new_providers_per100k,new_physicians_per100k,new_pcps_per100k,true_desert,desert_x_post,event_time
06029,2012,83,60,19,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,12.513529311283992,9.045924803337826,2.8645428543903115,0,0,-5
06029,2013,132,75,25,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,19.901034567343217,11.307406004172282,3.769135334724094,0,0,-4
06029,2014,113,60,29,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,17.036491712952905,9.045924803337826,4.372196988279949,0,0,-3
06029,2015,230,137,60,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,34.676045079461666,20.654861634288036,9.045924803337826,0,0,-2
06029,2016,165,72,30,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,24.87629320917902,10.855109764005391,4.522962401668913,0,0,-1
06029,2017,141,61,16,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,0,0,21.25792328784389,9.19669021672679,2.4122466142234202,0,0,0
06029,2018,236,85,25,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,35.58063755979545,12.815060138061922,3.769135334724094,0,0,1
06029,2019,258,78,32,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,38.89747665435265,11.759702244339174,4.8244932284468405,0,0,2
06029,2020,314,106,34,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,47.34033980413462,15.98113381923016,5.126024055224768,0,0,3
06029,2021,231,65,9,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,34.82681049285063,9.799751870282645,1.3568887205006739,0,0,4
06029,2022,253,75,9,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,38.14364958740783,11.307406004172282,1.3568887205006739,0,0,5
06029,2023,309,91,20,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,46.58651273718981,13.719652618395703,3.0153082677792753,0,0,6
06029,2024,333,94,36,663282.1,0.1283080217135322,Underserved,-23.275775182433406,1,1,1,50.20488265852493,14.171948858562596,5.4275548820026955,0,0,7
06031,2010,17,14,5,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,14.341320042585284,11.810498858599646,4.21803530664273,0,0,-7
06031,2011,15,8,5,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,12.65410591992819,6.748856490628369,4.21803530664273,0,0,-6
06031,2012,14,2,1,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,11.810498858599646,1.6872141226570923,0.8436070613285461,0,0,-5
06031,2013,21,10,5,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,17.71574828789947,8.43607061328546,4.21803530664273,0,0,-4
06031,2014,18,8,2,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,15.18492710391383,6.748856490628369,1.6872141226570923,0,0,-3
06031,2015,50,18,7,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,42.18035306642731,15.18492710391383,5.905249429299823,0,0,-2
06031,2016,31,11,2,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,26.151818901184928,9.279677674614007,1.6872141226570923,0,0,-1
06031,2017,40,14,3,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,0,0,33.74428245314184,11.810498858599646,2.5308211839856383,0,0,0
06031,2018,25,7,0,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,21.090176533213654,5.905249429299823,0.0,0,0,1
06031,2019,34,14,3,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,28.68264008517057,11.810498858599646,2.5308211839856383,0,0,2
06031,2020,31,12,6,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,26.151818901184928,10.123284735942553,5.0616423679712765,0,0,3
06031,2021,34,15,2,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,28.68264008517057,12.65410591992819,1.6872141226570923,0,0,4
06031,2022,55,22,0,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,46.398388373070034,18.559355349228014,0.0,0,0,5
06031,2023,43,16,0,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,36.275103637127486,13.497712981256738,0.0,0,0,6
06031,2024,47,11,3,118538.6,0.12546439312969332,Underserved,-49.10222495125848,1,1,1,39.649531882441664,9.279677674614007,2.5308211839856383,0,0,7
06033,2010,27,5,3,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,49.575577968613146,9.180662586780214,5.508397552068128,1,0,-7
06033,2011,9,1,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,16.525192656204382,1.8361325173560423,1.8361325173560423,1,0,-6
06033,2012,7,5,2,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,12.852927621492299,9.180662586780214,3.6722650347120847,1,0,-5
06033,2013,8,3,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,14.689060138848339,5.508397552068128,1.8361325173560423,1,0,-4
06033,2014,7,2,0,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,12.852927621492299,3.6722650347120847,0.0,1,0,-3
06033,2015,16,12,4,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,29.378120277696677,22.03359020827251,7.344530069424169,1,0,-2
06033,2016,20,6,3,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,36.722650347120855,11.016795104136255,5.508397552068128,1,0,-1
06033,2017,7,3,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,0,0,12.852927621492299,5.508397552068128,1.8361325173560423,1,0,0
06033,2018,14,7,2,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,25.705855242984597,12.852927621492299,3.6722650347120847,1,1,1
06033,2019,11,4,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,20.19745769091647,7.344530069424169,1.8361325173560423,1,1,2
06033,2020,15,3,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,27.54198776034064,5.508397552068128,1.8361325173560423,1,1,3
06033,2021,10,1,0,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,18.361325173560427,1.8361325173560423,0.0,1,1,4
06033,2022,10,1,0,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,18.361325173560427,1.8361325173560423,0.0,1,1,5
06033,2023,15,2,0,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,27.54198776034064,3.6722650347120847,0.0,1,1,6
06033,2024,29,2,1,54462.3,0.18786806945545867,TRUE DESERT,-2.6152801569212585,1,1,1,53.24784300332524,3.6722650347120847,1.8361325173560423,1,1,7
06035,2011,4,3,1,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,14.354281613062398,10.765711209796796,3.5885704032655994,0,0,-6
06035,2012,4,2,2,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,14.354281613062398,7.177140806531199,7.177140806531199,0,0,-5
06035,2013,1,0,0,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,3.5885704032655994,0.0,0.0,0,0,-4
06035,2014,7,3,0,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,25.119992822859192,10.765711209796796,0.0,0,0,-3
06035,2015,6,5,4,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,21.531422419593593,17.942852016327997,14.354281613062398,0,0,-2
06035,2016,5,3,2,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,17.942852016327997,10.765711209796796,7.177140806531199,0,0,-1
06035,2017,4,4,3,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,0,0,14.354281613062398,14.354281613062398,10.765711209796796,0,0,0
06035,2018,5,4,3,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,17.942852016327997,14.354281613062398,10.765711209796796,0,0,1
06035,2019,2,0,0,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,7.177140806531199,0.0,0.0,0,0,2
06035,2020,11,2,1,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,39.474274435921586,7.177140806531199,3.5885704032655994,0,0,3
06035,2021,4,1,0,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,14.354281613062398,3.5885704032655994,0.0,0,0,4
06035,2023,6,6,1,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,21.531422419593593,21.531422419593593,3.5885704032655994,0,0,6
06035,2024,11,7,4,27866.25,0.09708620631937247,Underserved,-42.476960243728385,0,1,0,39.474274435921586,25.119992822859192,14.354281613062398,0,0,7
06037,2010,1709,1084,405,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,21.353591281717268,13.544349297473095,5.060388805790224,0,0,-7
06037,2011,1784,1177,513,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,22.29070031982657,14.706364504728628,6.409825820667618,0,0,-6
06037,2012,1643,1210,480,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,20.528935328181085,15.118692481496721,5.9974978438995254,0,0,-5
06037,2013,1844,1086,384,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,23.04038755031401,13.569338871822676,4.79799827511962,0,0,-4
06037,2014,2056,1173,468,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,25.689282431369634,14.656385356029466,5.847560397802037,0,0,-3
06037,2015,3335,2010,774,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,41.670115227926914,25.11452222132926,9.670965273287985,0,0,-2
06037,2016,2312,1300,480,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,28.887947948116047,16.24322332722788,5.9974978438995254,0,0,-1
06037,2017,2223,1131,423,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,0,0,27.775911889559673,14.131604294688257,5.285294974936457,0,0,0
06037,2018,4163,1469,630,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,52.01579900865359,18.354842359767506,7.8717159201181275,0,0,1
06037,2019,3474,1204,477,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,43.406890645222816,15.043723758447976,5.960013482375153,0,0,2
06037,2020,4056,1315,478,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,50.67885678095099,16.43064513484974,5.9725082695499445,0,0,3
06037,2021,4209,1070,160,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,52.59055921869396,13.369422277026025,1.9991659479665083,0,0,4
06037,2022,3961,1237,228,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,49.491851999345876,15.456051735216068,2.8488114758522745,0,0,5
06037,2023,4311,1528,277,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,53.865027510522616,19.092034803080153,3.4610560474170176,0,0,6
06037,2024,5059,1590,542,8003337.6,0.04301572621041132,Adequate,10.525752034225206,0,1,0,63.211128317266045,19.86671160791718,6.772174648736548,0,0,7
06039,2010,20,17,10,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,16.751057096396888,14.238398531937356,8.375528548198444,0,0,-7
06039,2011,15,13,6,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,12.563292822297667,10.888187112657977,5.025317128919067,0,0,-6
06039,2012,31,27,14,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,25.96413849941518,22.613927080135802,11.725739967477823,0,0,-5
06039,2013,16,13,6,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,13.400845677117513,10.888187112657977,5.025317128919067,0,0,-4
06039,2014,21,13,7,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,17.588609951216736,10.888187112657977,5.8628699837389116,0,0,-3
06039,2015,29,23,10,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,24.28903278977549,19.263715660856423,8.375528548198444,0,0,-2
06039,2016,34,23,13,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,28.476797063874713,19.263715660856423,10.888187112657977,0,0,-1
06039,2017,13,6,3,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,0,0,10.888187112657977,5.025317128919067,2.5126585644595334,0,0,0
06039,2018,41,7,2,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,34.339667047613624,5.8628699837389116,1.675105709639689,0,0,1
06039,2019,18,1,0,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,15.075951386757202,0.8375528548198445,0.0,0,0,2
06039,2020,25,4,3,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,20.93882137049611,3.350211419279378,2.5126585644595334,0,0,3
06039,2021,25,10,0,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,20.93882137049611,8.375528548198444,0.0,0,0,4
06039,2022,21,5,2,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,17.588609951216736,4.187764274099222,1.675105709639689,0,0,5
06039,2023,23,5,1,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,19.263715660856423,4.187764274099222,0.8375528548198445,0,0,6
06039,2024,40,10,10,119395.45,0.14165517648433848,High MC but OK Access,16.772111798104916,1,1,1,33.502114192793776,8.375528548198444,8.375528548198444,0,0,7
06041,2010,44,23,11,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,20.638000327862777,10.78804562592827,5.159500081965694,0,0,-7
06041,2011,48,27,9,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,22.514182175850305,12.664227473915794,4.221409157971932,0,0,-6
06041,2012,50,19,10,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,23.452273099844067,8.911863777940745,4.690454619968813,0,0,-5
06041,2013,60,24,9,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,28.142727719812875,11.257091087925152,4.221409157971932,0,0,-4
06041,2014,34,22,9,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,15.947545707893962,10.319000163931388,4.221409157971932,0,0,-3
06041,2015,90,62,30,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,42.214091579719316,29.08081864380664,14.071363859906437,0,0,-2
06041,2016,96,48,15,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,45.02836435170061,22.514182175850305,7.035681929953219,0,0,-1
06041,2017,68,23,10,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,0,0,31.895091415787924,10.78804562592827,4.690454619968813,0,0,0
06041,2018,97,20,4,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,45.49740981369749,9.380909239937626,1.876181847987525,0,0,1
06041,2019,86,4,2,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,40.33790973173179,1.876181847987525,0.9380909239937625,0,0,2
06041,2020,124,28,9,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,58.16163728761328,13.133272935912675,4.221409157971932,0,0,3
06041,2021,76,15,2,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,35.64745511176298,7.035681929953219,0.9380909239937625,0,0,4
06041,2022,57,11,2,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,26.73559133382223,5.159500081965694,0.9380909239937625,0,0,5
06041,2023,107,21,2,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,50.1878644336663,9.849954701934507,0.9380909239937625,0,0,6
06041,2024,113,46,23,213198.95,0.06456394351981892,Well-Served,35.66146230273236,0,1,0,53.00213720564759,21.57609125185654,10.78804562592827,0,0,7
06043,2012,1,0,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,0,0,6.460261317570295,0.0,0.0,0,0,-5
06043,2013,1,0,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,0,0,6.460261317570295,0.0,0.0,0,0,-4
06043,2015,4,2,1,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,0,0,25.84104527028118,12.92052263514059,6.460261317570295,0,0,-2
06043,2016,1,1,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,0,0,6.460261317570295,6.460261317570295,0.0,0,0,-1
06043,2018,5,2,2,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,32.30130658785148,12.92052263514059,12.92052263514059,0,0,1
06043,2019,3,1,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,19.38078395271089,6.460261317570295,0.0,0,0,2
06043,2020,4,2,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,25.84104527028118,12.92052263514059,0.0,0,0,3
06043,2021,20,7,1,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,129.2052263514059,45.22182922299207,6.460261317570295,0,0,4
06043,2022,3,1,1,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,19.38078395271089,6.460261317570295,6.460261317570295,0,0,5
06043,2023,4,0,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,25.84104527028118,0.0,0.0,0,0,6
06043,2024,13,0,0,15479.25,0.08728929386573421,Underserved,-5.742815218588447,0,1,0,83.98339712841384,0.0,0.0,0,0,7
06045,2010,14,3,3,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,19.168248617661213,4.107481846641689,4.107481846641689,0,0,-7
06045,2011,13,2,1,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,17.799088002113987,2.738321231094459,1.3691606155472296,0,0,-6
06045,2012,14,5,2,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,19.168248617661213,6.845803077736148,2.738321231094459,0,0,-5
06045,2013,12,9,1,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,16.429927386566757,12.322445539925065,1.3691606155472296,0,0,-4
06045,2014,12,9,3,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,16.429927386566757,12.322445539925065,4.107481846641689,0,0,-3
06045,2015,26,15,6,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,35.59817600422797,20.537409233208443,8.214963693283378,0,0,-2
06045,2016,17,11,3,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,23.275730464302903,15.060766771019525,4.107481846641689,0,0,-1
06045,2017,20,11,2,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,0,0,27.383212310944593,15.060766771019525,2.738321231094459,0,0,0
06045,2018,33,8,4,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,45.182300313058576,10.953284924377837,5.476642462188918,0,0,1
06045,2019,22,11,6,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,30.12153354203905,15.060766771019525,8.214963693283378,0,0,2
06045,2020,29,9,4,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,39.705657850869656,12.322445539925065,5.476642462188918,0,0,3
06045,2021,34,3,0,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,46.551460928605806,4.107481846641689,0.0,0,0,4
06045,2022,50,11,1,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,68.45803077736149,15.060766771019525,1.3691606155472296,0,0,5
06045,2023,22,5,0,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,30.12153354203905,6.845803077736148,0.0,0,0,6
06045,2024,44,10,6,73037.45,0.1702082432043915,Well-Served,25.03148713556333,1,1,1,60.2430670840781,13.691606155472297,8.214963693283378,0,0,7
06047,2010,16,7,4,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,7.895158220204352,3.4541317213394036,1.973789555051088,1,0,-7
06047,2011,23,17,8,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,11.349289941543754,8.388605608967122,3.947579110102176,1,0,-6
06047,2012,17,8,1,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,8.388605608967122,3.947579110102176,0.493447388762772,1,0,-5
06047,2013,37,22,10,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,18.25755338422256,10.855842552780983,4.934473887627719,1,0,-4
06047,2014,17,10,3,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,8.388605608967122,4.934473887627719,1.4803421662883158,1,0,-3
06047,2015,52,30,16,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,25.659264215664145,14.803421662883158,7.895158220204352,1,0,-2
06047,2016,29,17,8,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,14.309974274120387,8.388605608967122,3.947579110102176,1,0,-1
06047,2017,39,12,4,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,0,0,19.244448161748107,5.921368665153263,1.973789555051088,1,0,0
06047,2018,48,26,15,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,23.685474660613053,12.829632107832072,7.401710831441579,1,1,1
06047,2019,57,24,9,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,28.126501159478,11.842737330306527,4.4410264988649475,1,1,2
06047,2020,55,18,10,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,27.139606381952458,8.882052997729895,4.934473887627719,1,1,3
06047,2021,47,19,5,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,23.192027271850282,9.375500386492668,2.4672369438138597,1,1,4
06047,2022,55,21,5,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,27.139606381952458,10.362395164018212,2.4672369438138597,1,1,5
06047,2023,69,18,5,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,34.04786982463126,8.882052997729895,2.4672369438138597,1,1,6
06047,2024,93,27,8,202655.85,0.20079631638305476,TRUE DESERT,-40.561259357152146,1,1,1,45.89060715493779,13.323079496594843,3.947579110102176,1,1,7
06049,2011,5,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,0,0,63.20872786114306,0.0,0.0,0,0,-6
06049,2013,1,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,0,0,12.641745572228613,0.0,0.0,0,0,-4
06049,2015,1,1,1,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,0,0,12.641745572228613,12.641745572228613,12.641745572228613,0,0,-2
06049,2016,3,1,1,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,0,0,37.92523671668584,12.641745572228613,12.641745572228613,0,0,-1
06049,2017,1,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,0,0,12.641745572228613,0.0,0.0,0,0,0
06049,2018,3,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,37.92523671668584,0.0,0.0,0,0,1
06049,2019,2,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,25.283491144457226,0.0,0.0,0,0,2
06049,2020,6,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,75.85047343337168,0.0,0.0,0,0,3
06049,2021,3,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,37.92523671668584,0.0,0.0,0,0,4
06049,2022,2,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,25.283491144457226,0.0,0.0,0,0,5
06049,2024,1,0,0,7910.3,0.13874215259544231,Well-Served,59.346288160875915,1,1,1,12.641745572228613,0.0,0.0,0,0,7
06051,2011,1,1,1,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,0,0,8.401913955999177,8.401913955999177,8.401913955999177,0,0,-6
06051,2012,2,2,2,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,0,0,16.803827911998354,16.803827911998354,16.803827911998354,0,0,-5
06051,2014,4,4,4,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,0,0,33.60765582399671,33.60765582399671,33.60765582399671,0,0,-3
06051,2015,22,22,10,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,0,0,184.8421070319819,184.8421070319819,84.01913955999177,0,0,-2
06051,2018,1,1,0,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,8.401913955999177,8.401913955999177,0.0,0,0,1
06051,2019,6,5,0,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,50.41148373599506,42.009569779995886,0.0,0,0,2
06051,2021,4,1,0,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,33.60765582399671,8.401913955999177,0.0,0,0,4
06051,2022,8,6,2,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,67.21531164799342,50.41148373599506,16.803827911998354,0,0,5
06051,2023,2,1,1,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,16.803827911998354,8.401913955999177,8.401913955999177,0,0,6
06051,2024,3,2,0,11902.05,0.06838335973321118,Underserved,-25.700770288866806,0,1,0,25.20574186799753,16.803827911998354,0.0,0,0,7
06053,2010,40,29,14,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,11.947538359065344,8.661965310322374,4.181638425672871,1,0,-7
06053,2011,26,19,9,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,7.7658999333924745,5.675080720556038,2.688196130789702,1,0,-6
06053,2012,34,22,11,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,10.155407605205543,6.571146097485939,3.2855730487429695,1,0,-5
06053,2013,35,19,6,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,10.454096064182176,5.675080720556038,1.7921307538598015,1,0,-4
06053,2014,60,46,23,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,17.921307538598015,13.739669112925146,6.869834556462573,1,0,-3
06053,2015,121,87,33,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,36.141303536172664,25.98589593096712,9.85671914622891,1,0,-2
06053,2016,60,35,11,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,17.921307538598015,10.454096064182176,3.2855730487429695,1,0,-1
06053,2017,53,27,9,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,0,0,15.830488325761582,8.064588392369108,2.688196130789702,1,0,0
06053,2018,152,69,48,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,45.400645764448306,20.609503669387717,14.337046030878412,1,1,1
06053,2019,108,33,14,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,32.258353569476434,9.85671914622891,4.181638425672871,1,1,2
06053,2020,112,40,14,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,33.453107405382966,11.947538359065344,4.181638425672871,1,1,3
06053,2021,81,30,7,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,24.19376517710732,8.960653769299007,2.0908192128364353,1,1,4
06053,2022,108,64,11,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,32.258353569476434,19.11606137450455,3.2855730487429695,1,1,5
06053,2023,96,53,9,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,28.674092061756824,15.830488325761582,2.688196130789702,1,1,6
06053,2024,129,53,18,334797.0,0.15949509156201486,TRUE DESERT,-26.333224544657256,1,1,1,38.530811207985735,15.830488325761582,5.376392261579404,1,1,7
06055,2010,8,5,1,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,7.118055169376348,4.448784480860217,0.8897568961720435,0,0,-7
